custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-161-0-101,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-102,increased food insecurity,social unrest,yes,yes
request-161-0-103,social unrest,political instability,yes,yes
request-161-0-104,political instability,conflicts over water resources,yes,yes
request-161-0-105,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-106,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-107,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-108,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-109,resource conflicts,increased competition for water,yes,yes
request-161-0-110,increased competition for water,reduced water quality,yes,yes
request-161-0-111,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-112,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-113,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-114,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-115,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-116,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-117,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-118,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-119,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-120,food insecurity,increased food prices,no,yes
request-161-0-121,increased food prices,economic stress on populations,yes,yes
request-161-0-122,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-123,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-124,increased food insecurity,social unrest,yes,yes
request-161-0-125,social unrest,political instability,yes,yes
request-161-0-126,political instability,conflicts over water resources,yes,yes
request-161-0-127,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-128,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-129,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-130,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-131,resource conflicts,increased competition for water,yes,yes
request-161-0-132,increased competition for water,reduced water quality,yes,yes
request-161-0-133,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-134,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-135,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-136,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-137,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-138,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-139,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-140,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-141,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-142,food insecurity,increased food prices,no,yes
request-161-0-143,increased food prices,economic stress on populations,yes,yes
request-161-0-144,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-145,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-146,increased food insecurity,social unrest,yes,yes
request-161-0-147,social unrest,political instability,yes,yes
request-161-0-148,political instability,conflicts over water resources,yes,yes
request-161-0-149,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-150,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-151,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-152,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-153,resource conflicts,increased competition for water,yes,yes
request-161-0-154,increased competition for water,reduced water quality,yes,yes
request-161-0-155,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-156,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-157,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,no,no
request-161-0-158,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-159,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-160,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-161,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-162,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-163,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-164,food insecurity,increased food prices,no,yes
request-161-0-165,increased food prices,economic stress on populations,yes,yes
request-161-0-166,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-167,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-168,increased food insecurity,social unrest,yes,yes
request-161-0-169,social unrest,political instability,yes,yes
request-161-0-170,political instability,conflicts over water resources,yes,yes
request-161-0-171,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-172,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-173,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-174,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-175,resource conflicts,increased competition for water,yes,yes
request-161-0-176,increased competition for water,reduced water quality,yes,yes
request-161-0-177,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-178,health problems related to water scarcity,increased incidence of waterborne diseases,yes,yes
request-161-0-179,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-180,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-181,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-182,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-183,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-184,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-185,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-186,food insecurity,increased food prices,no,yes
request-161-0-187,increased food prices,economic stress on populations,yes,yes
request-161-0-188,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-189,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-190,increased food insecurity,social unrest,yes,yes
request-161-0-191,social unrest,political instability,yes,yes
request-161-0-192,political instability,conflicts over water resources,yes,yes
request-161-0-193,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-194,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-195,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-196,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-197,resource conflicts,increased competition for water,yes,yes
request-161-0-198,increased competition for water,reduced water quality,yes,yes
request-161-0-199,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-200,health problems related to water scarcity,increased incidence of waterborne diseases,yes,yes
request-161-0-201,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-202,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-203,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-204,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-205,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-206,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-207,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-208,food insecurity,increased food prices,no,yes
request-161-0-209,increased food prices,economic stress on populations,yes,yes
request-161-0-210,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-211,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-212,increased food insecurity,social unrest,yes,yes
request-161-0-213,social unrest,political instability,yes,yes
request-161-0-214,political instability,conflicts over water resources,yes,yes
request-161-0-215,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-216,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-217,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-218,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-219,resource conflicts,increased competition for water,yes,yes
request-161-0-220,increased competition for water,reduced water quality,yes,yes
request-161-0-221,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-222,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-223,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-224,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-225,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-226,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-227,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-228,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-229,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-230,food insecurity,increased food prices,no,yes
request-161-0-231,increased food prices,economic stress on populations,yes,yes
request-161-0-232,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-233,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-234,increased food insecurity,social unrest,yes,yes
request-161-0-235,social unrest,political instability,yes,yes
request-161-0-236,political instability,conflicts over water resources,yes,yes
request-161-0-237,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-238,migration due to water scarcity,environmental refugees,yes,yes
