cause,effect,custom_id
death of trees reduces forest cover,decreased carbon sequestration by forests,request-91-2-0
decreased carbon sequestration by forests,higher atmospheric carbon dioxide levels,request-91-2-1
higher atmospheric carbon dioxide levels,enhanced greenhouse effect,request-91-2-2
enhanced greenhouse effect,global warming,request-91-2-3
death of trees reduces forest canopy,changes in earth's albedo,request-91-3-0
changes in earth's albedo,increased absorption of solar radiation,request-91-3-1
increased absorption of solar radiation,surface warming,request-91-3-2
surface warming,global warming,request-91-3-3
death of trees,release of soil carbon into the atmosphere,request-91-4-0
release of soil carbon into the atmosphere,increased greenhouse gas concentrations,request-91-4-1
increased greenhouse gas concentrations,enhanced greenhouse effect,request-91-4-2
enhanced greenhouse effect,global warming,request-91-4-3
reduced transpiration from dead trees,decreased cloud formation,request-91-5-0
decreased cloud formation,more solar radiation reaches earth's surface,request-91-5-1
more solar radiation reaches earth's surface,surface warming,request-91-5-2
surface warming,global warming,request-91-5-3
loss of trees affects ecosystems,decline in organisms that promote carbon storage,request-91-6-0
decline in organisms that promote carbon storage,reduced carbon uptake by the environment,request-91-6-1
reduced carbon uptake by the environment,increased atmospheric carbon dioxide,request-91-6-2
increased atmospheric carbon dioxide,enhanced greenhouse effect,request-91-6-3
enhanced greenhouse effect,global warming,request-91-6-4
lower heat capacity of land,land requires less energy to increase in temperature,request-92-0-0
land requires less energy to increase in temperature,the faster warming of land temperatures compared to sea temperatures,request-92-0-1
lower heat capacity of land,land heats up more quickly under the same energy input,request-92-1-0
land heats up more quickly under the same energy input,the faster warming of land temperatures compared to sea temperatures,request-92-1-1
lower heat capacity of land,land absorbs less heat per degree of temperature change,request-92-2-0
land absorbs less heat per degree of temperature change,the faster warming of land temperatures compared to sea temperatures,request-92-2-1
lower heat capacity of land,land temperature rises more rapidly,request-92-3-0
land temperature rises more rapidly,the faster warming of land temperatures compared to sea temperatures,request-92-3-1
lower heat capacity of land,land warms faster than the sea under equal heating,request-92-4-0
land warms faster than the sea under equal heating,the faster warming of land temperatures compared to sea temperatures,request-92-4-1
climate change,increase in extreme weather events,request-93-0-0
increase in extreme weather events,increased stress among populations,request-93-0-1
increased stress among populations,mental health issues in parents,request-93-0-2
mental health issues in parents,decreased parental involvement,request-93-0-3
decreased parental involvement,lazy parenting,request-93-0-4
climate change,higher temperatures,request-93-1-0
higher temperatures,increased energy costs for cooling,request-93-1-1
increased energy costs for cooling,financial strain on families,request-93-1-2
financial strain on families,parents working longer hours,request-93-1-3
parents working longer hours,less time for parenting activities,request-93-1-4
less time for parenting activities,lazy parenting,request-93-1-5
climate change,displacement of communities,request-93-2-0
displacement of communities,relocation stress,request-93-2-1
relocation stress,family instability,request-93-2-2
family instability,inconsistent parenting behavior,request-93-2-3
inconsistent parenting behavior,lazy parenting,request-93-2-4
climate change,environmental degradation,request-93-3-0
environmental degradation,reduced outdoor activities,request-93-3-1
reduced outdoor activities,children spending more time indoors,request-93-3-2
children spending more time indoors,increased screen time,request-93-3-3
increased screen time,parents relying on electronic devices for babysitting,request-93-3-4
parents relying on electronic devices for babysitting,lazy parenting,request-93-3-5
climate change,increased air pollution,request-93-4-0
increased air pollution,health problems in parents,request-93-4-1
health problems in parents,fatigue,request-93-4-2
fatigue,reduced parental involvement,request-93-4-3
reduced parental involvement,lazy parenting,request-93-4-4
climate change,food shortages,request-93-5-0
food shortages,higher food prices,request-93-5-1
higher food prices,financial strain on families,request-93-5-2
financial strain on families,parents working longer hours,request-93-5-3
parents working longer hours,less time for parenting activities,request-93-5-4
less time for parenting activities,lazy parenting,request-93-5-5
climate change,loss of biodiversity,request-93-6-0
loss of biodiversity,decrease in natural spaces,request-93-6-1
decrease in natural spaces,reduced family time in nature,request-93-6-2
reduced family time in nature,less parental engagement in activities,request-93-6-3
less parental engagement in activities,lazy parenting,request-93-6-4
climate change,disruption of agricultural practices,request-93-7-0
disruption of agricultural practices,economic hardship in farming communities,request-93-7-1
economic hardship in farming communities,family stress,request-93-7-2
family stress,parental neglect,request-93-7-3
parental neglect,lazy parenting,request-93-7-4
climate change,spread of diseases,request-93-8-0
spread of diseases,increased illness in families,request-93-8-1
increased illness in families,parental fatigue,request-93-8-2
parental fatigue,reduced parental involvement,request-93-8-3
reduced parental involvement,lazy parenting,request-93-8-4
co2 emissions,increased greenhouse gas concentrations,request-94-0-0
increased greenhouse gas concentrations,enhanced greenhouse effect,request-94-0-1
enhanced greenhouse effect,global warming,request-94-0-2
global warming,climate change,request-94-0-3
climate change,extreme weather events,request-94-0-4
extreme weather events,natural disasters,request-94-0-5
natural disasters,catastrophe,request-94-0-6
co2 emissions,rising global temperatures,request-94-1-0
rising global temperatures,melting polar ice caps,request-94-1-1
melting polar ice caps,sea level rise,request-94-1-2
sea level rise,coastal flooding,request-94-1-3
coastal flooding,population displacement,request-94-1-4
population displacement,humanitarian crises,request-94-1-5
humanitarian crises,catastrophe,request-94-1-6
co2 emissions,increased global temperatures,request-94-2-0
increased global temperatures,heatwaves,request-94-2-1
heatwaves,droughts,request-94-2-2
droughts,crop failures,request-94-2-3
crop failures,food shortages,request-94-2-4
food shortages,famine,request-94-2-5
famine,social unrest,request-94-2-6
social unrest,catastrophe,request-94-2-7
co2 emissions,ocean warming,request-94-3-0
ocean warming,coral reef bleaching,request-94-3-1
coral reef bleaching,loss of marine biodiversity,request-94-3-2
loss of marine biodiversity,collapse of fisheries,request-94-3-3
collapse of fisheries,food supply disruptions,request-94-3-4
food supply disruptions,economic instability,request-94-3-5
economic instability,catastrophe,request-94-3-6
co2 emissions,ocean acidification,request-94-4-0
ocean acidification,marine life disruption,request-94-4-1
marine life disruption,ecosystem imbalance,request-94-4-2
ecosystem imbalance,biodiversity loss,request-94-4-3
biodiversity loss,ecological collapse,request-94-4-4
ecological collapse,catastrophe,request-94-4-5
co2 emissions,climate change,request-94-5-0
climate change,desertification,request-94-5-1
desertification,loss of arable land,request-94-5-2
loss of arable land,decreased agricultural productivity,request-94-5-3
decreased agricultural productivity,food insecurity,request-94-5-4
food insecurity,catastrophe,request-94-5-5
co2 emissions,atmospheric warming,request-94-6-0
atmospheric warming,permafrost melting,request-94-6-1
permafrost melting,release of methane gas,request-94-6-2
release of methane gas,accelerated global warming,request-94-6-3
accelerated global warming,runaway climate change,request-94-6-4
runaway climate change,catastrophe,request-94-6-5
co2 emissions,climate change,request-94-7-0
climate change,increased frequency of hurricanes,request-94-7-1
increased frequency of hurricanes,widespread destruction,request-94-7-2
