cause,effect,custom_id
green co2 from deforestation,reduced carbon sequestration capacity,request-86-1-0
reduced carbon sequestration capacity,accelerated co2 accumulation,request-86-1-1
accelerated co2 accumulation,radiative forcing intensification,request-86-1-2
radiative forcing intensification,climate system destabilization,request-86-1-3
climate system destabilization,global warming,request-86-1-4
green co2 via biofuel combustion,co2 release into the atmosphere,request-86-2-0
co2 release into the atmosphere,infrared radiation absorption,request-86-2-1
infrared radiation absorption,heat retention in the troposphere,request-86-2-2
heat retention in the troposphere,planetary energy imbalance,request-86-2-3
planetary energy imbalance,global warming,request-86-2-4
green co2 from agricultural practices,soil carbon depletion,request-86-3-0
soil carbon depletion,atmospheric carbon enrichment,request-86-3-1
atmospheric carbon enrichment,greenhouse gas amplification,request-86-3-2
greenhouse gas amplification,thermal equilibrium disruption,request-86-3-3
thermal equilibrium disruption,global warming,request-86-3-4
green co2 via landuse changes,ecosystem carbon stock reduction,request-86-4-0
ecosystem carbon stock reduction,atmospheric co2 surge,request-86-4-1
atmospheric co2 surge,oceanic heat uptake reduction,request-86-4-2
oceanic heat uptake reduction,surface warming acceleration,request-86-4-3
surface warming acceleration,global warming,request-86-4-4
gasoline burning,co₂ emissions,request-87-0-0
co₂ emissions,enhanced greenhouse effect,request-87-0-1
enhanced greenhouse effect,global temperature rise,request-87-0-2
global temperature rise,permafrost thaw,request-87-0-3
permafrost thaw,methane release,request-87-0-4
gasoline burning,incomplete combustion,request-87-1-0
incomplete combustion,carbon monoxide release,request-87-1-1
carbon monoxide release,reduced atmospheric oxidation capacity,request-87-1-2
reduced atmospheric oxidation capacity,prolonged methane atmospheric lifetime,request-87-1-3
prolonged methane atmospheric lifetime,methane accumulation,request-87-1-4
gasoline burning,air pollution,request-87-2-0
air pollution,acid rain,request-87-2-1
acid rain,soil acidification,request-87-2-2
soil acidification,altered microbial activity,request-87-2-3
altered microbial activity,methanogenesis increase,request-87-2-4
methanogenesis increase,methane production,request-87-2-5
gasoline burning,increased fossil fuel demand,request-87-3-0
increased fossil fuel demand,oil extraction,request-87-3-1
oil extraction,fugitive methane emissions,request-87-3-2
gasoline burning,particulate matter emissions,request-87-4-0
particulate matter emissions,altered precipitation patterns,request-87-4-1
altered precipitation patterns,wetland expansion,request-87-4-2
wetland expansion,anaerobic decomposition,request-87-4-3
anaerobic decomposition,methane release,request-87-4-4
cars,exhaust emissions,request-88-0-0
exhaust emissions,air pollutants release,request-88-0-1
air pollutants release,atmospheric contamination,request-88-0-2
atmospheric contamination,pollution,request-88-0-3
cars,fossil fuel combustion,request-88-1-0
fossil fuel combustion,greenhouse gas emissions,request-88-1-1
greenhouse gas emissions,climate warming,request-88-1-2
climate warming,ecosystem disruption,request-88-1-3
ecosystem disruption,pollution,request-88-1-4
cars,tire abrasion,request-88-2-0
tire abrasion,microplastic dispersion,request-88-2-1
microplastic dispersion,waterway contamination,request-88-2-2
waterway contamination,pollution,request-88-2-3
cars,manufacturing processes,request-88-3-0
manufacturing processes,industrial waste,request-88-3-1
industrial waste,environmental degradation,request-88-3-2
environmental degradation,pollution,request-88-3-3
cars,road construction,request-88-4-0
road construction,habitat fragmentation,request-88-4-1
habitat fragmentation,biodiversity loss,request-88-4-2
biodiversity loss,ecological imbalance,request-88-4-3
ecological imbalance,pollution,request-88-4-4
cars,engine noise,request-88-5-0
engine noise,acoustic disturbance,request-88-5-1
acoustic disturbance,noise pollution,request-88-5-2
cars,battery disposal,request-88-6-0
battery disposal,heavy metal leakage,request-88-6-1
heavy metal leakage,soil toxicity,request-88-6-2
soil toxicity,pollution,request-88-6-3
cars,brake wear,request-88-7-0
brake wear,particulate matter,request-88-7-1
particulate matter,respiratory irritants,request-88-7-2
respiratory irritants,healthhazardous pollution,request-88-7-3
trees,dead trees,request-89-0-0
dead trees,dry timber,request-89-0-1
dry timber,combustible material,request-89-0-2
combustible material,forest fires,request-89-0-3
trees,leaf litter accumulation,request-89-1-0
leaf litter accumulation,dry organic matter,request-89-1-1
dry organic matter,forest fires,request-89-1-2
trees,bark beetle infestation,request-89-2-0
bark beetle infestation,dead wood,request-89-2-1
dead wood,fuel buildup,request-89-2-2
fuel buildup,forest fires,request-89-2-3
trees,drought stress,request-89-3-0
drought stress,flammable foliage,request-89-3-1
flammable foliage,forest fires,request-89-3-2
trees,logging activity,request-89-4-0
logging activity,slash debris,request-89-4-1
slash debris,dry kindling,request-89-4-2
dry kindling,forest fires,request-89-4-3
trees,high tree density,request-89-5-0
high tree density,resource competition,request-89-5-1
resource competition,tree mortality,request-89-5-2
tree mortality,fuel accumulation,request-89-5-3
fuel accumulation,forest fires,request-89-5-4
trees,lightning strikes,request-89-6-0
lightning strikes,ignition sources,request-89-6-1
ignition sources,forest fires,request-89-6-2
trees,overgrown canopy,request-89-7-0
overgrown canopy,suppressed understory,request-89-7-1
suppressed understory,dry microclimate,request-89-7-2
dry microclimate,forest fires,request-89-7-3
increase from 25% to 80% humidity,accelerated mold growth,request-90-0-0
accelerated mold growth,respiratory distress,request-90-0-1
respiratory distress,disorientation near water,request-90-0-2
disorientation near water,accidental submersion,request-90-0-3
accidental submersion,drown,request-90-0-4
increase from 25% to 80% humidity,condensation on surfaces,request-90-1-0
condensation on surfaces,slippery floors,request-90-1-1
slippery floors,loss of balance,request-90-1-2
loss of balance,fall into pool,request-90-1-3
fall into pool,drown,request-90-1-4
increase from 25% to 80% humidity,fog formation,request-90-2-0
fog formation,reduced visibility,request-90-2-1
reduced visibility,vehicular collision near lake,request-90-2-2
vehicular collision near lake,car submergence,request-90-2-3
car submergence,drown,request-90-2-4
increase from 25% to 80% humidity,excessive sweating,request-90-3-0
excessive sweating,dehydration,request-90-3-1
dehydration,dizziness,request-90-3-2
dizziness,collapse into bathtub,request-90-3-3
collapse into bathtub,drown,request-90-3-4
increase from 25% to 80% humidity,corrosion of electrical circuits,request-90-4-0
corrosion of electrical circuits,pool equipment malfunction,request-90-4-1
pool equipment malfunction,electrocution in water,request-90-4-2
electrocution in water,incapacitation,request-90-4-3
incapacitation,drown,request-90-4-4
increase from 25% to 80% humidity,rapid plant overgrowth,request-90-5-0
rapid plant overgrowth,obscured water hazards,request-90-5-1
obscured water hazards,misstep into river,request-90-5-2
misstep into river,strong current,request-90-5-3
strong current,drown,request-90-5-4
increase from 25% to 80% humidity,intensified rainfall,request-90-6-0
intensified rainfall,flash flooding,request-90-6-1
flash flooding,swept into storm drain,request-90-6-2
swept into storm drain,entrapment,request-90-6-3
entrapment,drown,request-90-6-4
trees' carbon storage and release upon death,microbial decomposition of dead organic matter,request-91-0-0
microbial decomposition of dead organic matter,carbon dioxide emissions,request-91-0-1
carbon dioxide emissions,increased atmospheric co₂ concentration,request-91-0-2
increased atmospheric co₂ concentration,enhanced greenhouse effect,request-91-0-3
enhanced greenhouse effect,global warming,request-91-0-4
trees' carbon storage and release upon death,combustion of dead trees in wildfires,request-91-1-0
combustion of dead trees in wildfires,rapid co₂ release,request-91-1-1
rapid co₂ release,atmospheric carbon accumulation,request-91-1-2
atmospheric carbon accumulation,radiative forcing intensification,request-91-1-3
radiative forcing intensification,global warming,request-91-1-4
