cause,effect,custom_id
increased frequency of wildfires,air pollution,request-93-0-78
air pollution,health impacts from smoke inhalation,request-93-0-79
health impacts from smoke inhalation,increased incidence of respiratory diseases,request-93-0-80
increased incidence of respiratory diseases,strain on healthcare systems,request-93-0-81
strain on healthcare systems,increased stress and burnout among caregivers,request-93-0-82
increased stress and burnout among caregivers,decreased attention to parenting responsibilities,request-93-0-83
decreased attention to parenting responsibilities,lazy parenting,request-93-0-84
lazy parenting,climate change,request-93-0-85
climate change,increased frequency of floods,request-93-0-86
increased frequency of floods,damage to infrastructure,request-93-0-87
damage to infrastructure,disruption of daily routines,request-93-0-88
disruption of daily routines,increased stress and anxiety among populations,request-93-0-89
increased stress and anxiety among populations,strain on family structures,request-93-0-90
strain on family structures,increased reliance on convenience and technology,request-93-0-91
increased reliance on convenience and technology,decrease in active parenting,request-93-0-92
decrease in active parenting,lazy parenting,request-93-0-93
lazy parenting,climate change,request-93-0-94
climate change,increased frequency of storms,request-93-0-95
increased frequency of storms,damage to homes and communities,request-93-0-96
damage to homes and communities,displacement and migration,request-93-0-97
displacement and migration,strain on social services,request-93-0-98
strain on social services,increased stress and mental health issues,request-93-0-99
increased stress and mental health issues,decreased focus on parenting,request-93-0-100
decreased focus on parenting,lazy parenting,request-93-0-101
co2 emissions increase,greenhouse gases trap more heat in the atmosphere,request-94-0-0
greenhouse gases trap more heat in the atmosphere,global temperatures rise,request-94-0-1
global temperatures rise,ice caps and glaciers melt,request-94-0-2
ice caps and glaciers melt,sea levels rise,request-94-0-3
sea levels rise,coastal areas flood,request-94-0-4
coastal areas flood,displacement of human populations,request-94-0-5
displacement of human populations,catastrophe: flooding and displacement of populations,request-94-0-6
co2 emissions increase,deforestation occurs,request-94-1-0
deforestation occurs,carbon storage in forests is reduced,request-94-1-1
carbon storage in forests is reduced,more co2 remains in the atmosphere,request-94-1-2
more co2 remains in the atmosphere,global temperatures rise,request-94-1-3
global temperatures rise,extreme weather events become more frequent,request-94-1-4
extreme weather events become more frequent,damage to infrastructure,request-94-1-5
damage to infrastructure,catastrophe: infrastructure damage and extreme weather events,request-94-1-6
co2 emissions increase,ocean acidification intensifies,request-94-2-0
ocean acidification intensifies,marine life suffers,request-94-2-1
marine life suffers,coral reefs bleach,request-94-2-2
coral reefs bleach,fish populations decline,request-94-2-3
fish populations decline,disruption of food supply for coastal communities,request-94-2-4
disruption of food supply for coastal communities,economic impact on fishing industries,request-94-2-5
economic impact on fishing industries,catastrophe: economic impact and food supply disruption,request-94-2-6
co2 emissions increase,air quality deteriorates,request-94-3-0
air quality deteriorates,health issues rise,request-94-3-1
health issues rise,healthcare systems become overwhelmed,request-94-3-2
healthcare systems become overwhelmed,economic burden increases,request-94-3-3
economic burden increases,reduced workforce productivity,request-94-3-4
reduced workforce productivity,catastrophe: economic burden and reduced productivity,request-94-3-5
solar radiation decreases,atmospheric greenhouse gas levels rise,request-95-0-0
atmospheric greenhouse gas levels rise,earth's surface temperature increases,request-95-0-1
earth's surface temperature increases,ice caps and glaciers melt,request-95-0-2
ice caps and glaciers melt,sea levels rise,request-95-0-3
sea levels rise,ocean currents slow down,request-95-0-4
ocean currents slow down,heat distribution across the planet becomes uneven,request-95-0-5
heat distribution across the planet becomes uneven,regional climates change,request-95-0-6
regional climates change,plant and animal migration patterns alter,request-95-0-7
plant and animal migration patterns alter,weather patterns become more extreme,request-95-0-8
weather patterns become more extreme,atmospheric composition changes,request-95-0-9
atmospheric composition changes,cloud formation patterns shift,request-95-0-10
cloud formation patterns shift,albedo effect changes,request-95-0-11
albedo effect changes,solar radiation absorption decreases,request-95-0-12
solar radiation absorption decreases,planetary temperature drops,request-95-0-13
volcanic activity increases,volcanic ash and aerosols released into the atmosphere,request-95-1-0
volcanic ash and aerosols released into the atmosphere,atmospheric opacity increases,request-95-1-1
atmospheric opacity increases,solar radiation is blocked,request-95-1-2
solar radiation is blocked,earth's surface temperature decreases,request-95-1-3
earth's surface temperature decreases,greenhouse gas levels remain stable,request-95-1-4
greenhouse gas levels remain stable,atmospheric greenhouse gas levels remain stable,request-95-1-5
atmospheric greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-6
greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-7
greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-8
greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-9
greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-10
greenhouse gas levels remain stable,greenhouse gas levels remain stable,request-95-1-11
greenhouse gas levels remain stable,a drop in planetary temperature occurs,request-95-1-12
human activities increase,greenhouse gas emissions increase,request-95-2-0
greenhouse gas emissions increase,atmospheric greenhouse gas levels rise,request-95-2-1
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-2
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-3
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-4
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-5
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-6
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-7
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-8
atmospheric greenhouse gas levels rise,atmospheric greenhouse gas levels rise,request-95-2-9
atmospheric greenhouse gas levels rise,a drop in planetary temperature occurs,request-95-2-10
solar activity decreases,solar radiation decreases,request-95-3-0
solar radiation decreases,atmospheric greenhouse gas levels rise,request-95-3-1
atmospheric greenhouse gas levels rise,earth's surface temperature increases,request-95-3-2
earth's surface temperature increases,ice caps and glaciers melt,request-95-3-3
ice caps and glaciers melt,sea levels rise,request-95-3-4
sea levels rise,ocean currents slow down,request-95-3-5
ocean currents slow down,heat distribution across the planet becomes uneven,request-95-3-6
heat distribution across the planet becomes uneven,regional climates change,request-95-3-7
