cause,effect,custom_id
lower heat capacity of land,allows land to cool down faster than sea during the night,request-92-1-0
allows land to cool down faster than sea during the night,leads to a wider daily temperature range on land,request-92-1-1
leads to a wider daily temperature range on land,causes land to warm up faster during the day when exposed to the same amount of solar radiation as sea,request-92-1-2
causes land to warm up faster during the day when exposed to the same amount of solar radiation as sea,the faster warming of land temperatures compared to sea temperatures,request-92-1-3
lower heat capacity of land,makes land more sensitive to changes in cloud cover,request-92-2-0
makes land more sensitive to changes in cloud cover,causes land temperatures to fluctuate more with changes in cloud cover compared to sea,request-92-2-1
causes land temperatures to fluctuate more with changes in cloud cover compared to sea,leads to faster warming of land temperatures when clouds clear and expose the land to more direct sunlight,request-92-2-2
leads to faster warming of land temperatures when clouds clear and expose the land to more direct sunlight,the faster warming of land temperatures compared to sea temperatures,request-92-2-3
climate change causes increased frequency of natural disasters,increased natural disasters lead to mass displacement of people,request-93-0-0
increased natural disasters lead to mass displacement of people,mass displacement causes increased stress and financial strain on families,request-93-0-1
mass displacement causes increased stress and financial strain on families,high stress and financial strain make it difficult for parents to provide adequate care for their children,request-93-0-2
high stress and financial strain make it difficult for parents to provide adequate care for their children,inadequate care,request-93-0-3
climate change causes food insecurity due to crop failures and disruptions in food supply chains,food insecurity,request-93-1-0
food insecurity,parents who are struggling to provide for their children's basic needs may resort to neglect or lazy parenting due to feelings of helplessness and overwhelm,request-93-1-1
climate change causes increased heatwaves and other extreme weather events,extreme weather events lead to increased energy costs as people try to stay cool or warm,request-93-2-0
extreme weather events lead to increased energy costs as people try to stay cool or warm,"increased energy costs strain family budgets, leading to less disposable income",request-93-2-1
"increased energy costs strain family budgets, leading to less disposable income","lack of disposable income means parents have less time and resources for activities with their children, leading to lazy parenting",request-93-2-2
increase in co2 levels,"rising global temperatures, which causes",request-94-0-0
"rising global temperatures, which causes","melting of polar ice caps and glaciers, leading to",request-94-0-1
"melting of polar ice caps and glaciers, leading to","sea level rise, resulting in",request-94-0-2
"sea level rise, resulting in","coastal flooding and displacement of coastal populations, causing",request-94-0-3
"coastal flooding and displacement of coastal populations, causing","economic disruption and political instability, leading to",request-94-0-4
increase in co2 levels,"rising global temperatures, which causes",request-94-1-0
"rising global temperatures, which causes","changes in precipitation patterns, leading to",request-94-1-1
"changes in precipitation patterns, leading to","droughts in some regions and increased flooding in others, resulting in",request-94-1-2
"droughts in some regions and increased flooding in others, resulting in","agricultural failures and food shortages, causing",request-94-1-3
"agricultural failures and food shortages, causing","malnutrition and famine, leading to",request-94-1-4
increase in co2 levels,"rising global temperatures, which causes",request-94-2-0
"rising global temperatures, which causes","ocean acidification, leading to",request-94-2-1
"ocean acidification, leading to","coral bleaching and decline in marine ecosystems, resulting in",request-94-2-2
"coral bleaching and decline in marine ecosystems, resulting in","loss of biodiversity and disruption of marine food chains, causing",request-94-2-3
"loss of biodiversity and disruption of marine food chains, causing","decline in fish populations and disruption of global fisheries, leading to",request-94-2-4
increase in co2 levels,"rising global temperatures, which causes",request-94-3-0
"rising global temperatures, which causes","increased frequency and intensity of extreme weather events, leading to",request-94-3-1
"increased frequency and intensity of extreme weather events, leading to","infrastructure damage and economic losses, resulting in",request-94-3-2
"infrastructure damage and economic losses, resulting in","disruption of global supply chains and trade, causing",request-94-3-3
"disruption of global supply chains and trade, causing","economic recession and increased poverty, leading to",request-94-3-4
nothing in the environment,volcanic activity decreases due to a lack of tectonic plate movement,request-95-0-0
volcanic activity decreases due to a lack of tectonic plate movement,fewer volcanic eruptions mean less sulfur dioxide  is released into the atmosphere,request-95-0-1
fewer volcanic eruptions mean less sulfur dioxide  is released into the atmosphere,reduced so2,request-95-0-2
reduced so2,fewer sulfate aerosols reflect less sunlight back into space,request-95-0-3
fewer sulfate aerosols reflect less sunlight back into space,less sunlight reflection causes the earth's surface to absorb more heat,request-95-0-4
less sunlight reflection causes the earth's surface to absorb more heat,increased heat absorption,request-95-0-5
