cause,effect,custom_id
land absorbs more heat from the sun,land temperatures rise faster compared to sea temperatures,request-92-3-2
lower heat capacity of land temperatures,land temperatures change more rapidly with changes in incoming energy,request-92-4-0
land temperatures change more rapidly with changes in incoming energy,land absorbs more heat due to lower heat capacity,request-92-4-1
land absorbs more heat due to lower heat capacity,land temperatures rise faster compared to sea temperatures,request-92-4-2
climate change,increased global temperatures,request-93-0-0
increased global temperatures,more frequent and severe heatwaves,request-93-0-1
more frequent and severe heatwaves,parents become more reluctant to let their children play outside,request-93-0-2
parents become more reluctant to let their children play outside,"children spend more time indoors, becoming less physically active",request-93-0-3
"children spend more time indoors, becoming less physically active",parents become more lenient with their children's sedentary behavior,request-93-0-4
parents become more lenient with their children's sedentary behavior,parents become lazy in encouraging their children to engage in physical activities,request-93-0-5
parents become lazy in encouraging their children to engage in physical activities,lazy parenting,request-93-0-6
climate change,rising sea levels,request-93-1-0
rising sea levels,increased frequency of natural disasters,request-93-1-1
increased frequency of natural disasters,parents become more protective of their children,request-93-1-2
parents become more protective of their children,"children spend more time indoors, becoming less physically active",request-93-1-3
"children spend more time indoors, becoming less physically active",parents become more lenient with their children's sedentary behavior,request-93-1-4
parents become more lenient with their children's sedentary behavior,parents become lazy in encouraging their children to engage in physical activities,request-93-1-5
parents become lazy in encouraging their children to engage in physical activities,lazy parenting,request-93-1-6
climate change,increased air pollution,request-93-2-0
increased air pollution,higher incidence of respiratory illnesses among children,request-93-2-1
higher incidence of respiratory illnesses among children,parents become more cautious about letting their children play outside,request-93-2-2
parents become more cautious about letting their children play outside,"children spend more time indoors, becoming less physically active",request-93-2-3
"children spend more time indoors, becoming less physically active",parents become more lenient with their children's sedentary behavior,request-93-2-4
parents become more lenient with their children's sedentary behavior,parents become lazy in encouraging their children to engage in physical activities,request-93-2-5
parents become lazy in encouraging their children to engage in physical activities,lazy parenting,request-93-2-6
climate change,more extreme weather events,request-93-3-0
more extreme weather events,frequent school closures due to weatherrelated disruptions,request-93-3-1
frequent school closures due to weatherrelated disruptions,children have more unstructured time at home,request-93-3-2
children have more unstructured time at home,parents struggle to manage their children's time effectively,request-93-3-3
parents struggle to manage their children's time effectively,parents become lazy in setting boundaries and enforcing rules,request-93-3-4
parents become lazy in setting boundaries and enforcing rules,lazy parenting,request-93-3-5
climate change,changes in ecosystems and wildlife habitats,request-93-4-0
changes in ecosystems and wildlife habitats,reduced opportunities for outdoor exploration and learning,request-93-4-1
reduced opportunities for outdoor exploration and learning,children become less interested in nature and outdoor activities,request-93-4-2
children become less interested in nature and outdoor activities,parents become more lenient with their children's preference for indoor activities,request-93-4-3
parents become more lenient with their children's preference for indoor activities,parents become lazy in encouraging their children to engage in outdoor activities,request-93-4-4
parents become lazy in encouraging their children to engage in outdoor activities,lazy parenting,request-93-4-5
co2,increased atmospheric co2 concentration,request-94-0-0
increased atmospheric co2 concentration,greenhouse effect enhancement,request-94-0-1
greenhouse effect enhancement,global warming,request-94-0-2
global warming,melting of polar ice caps and glaciers,request-94-0-3
melting of polar ice caps and glaciers,rising sea levels,request-94-0-4
rising sea levels,coastal flooding and erosion,request-94-0-5
coastal flooding and erosion,loss of habitats and displacement of people,request-94-0-6
loss of habitats and displacement of people,catastrophe,request-94-0-7
co2,increased atmospheric co2 concentration,request-94-1-0
increased atmospheric co2 concentration,greenhouse effect enhancement,request-94-1-1
greenhouse effect enhancement,global warming,request-94-1-2
global warming,changes in precipitation patterns,request-94-1-3
changes in precipitation patterns,droughts and heatwaves,request-94-1-4
droughts and heatwaves,wildfires and loss of biodiversity,request-94-1-5
wildfires and loss of biodiversity,destruction of ecosystems and agriculture,request-94-1-6
destruction of ecosystems and agriculture,catastrophe,request-94-1-7
co2,increased atmospheric co2 concentration,request-94-2-0
increased atmospheric co2 concentration,greenhouse effect enhancement,request-94-2-1
greenhouse effect enhancement,global warming,request-94-2-2
global warming,ocean acidification,request-94-2-3
ocean acidification,coral reef bleaching and destruction,request-94-2-4
coral reef bleaching and destruction,loss of marine biodiversity and fisheries,request-94-2-5
loss of marine biodiversity and fisheries,food shortages and economic instability,request-94-2-6
food shortages and economic instability,catastrophe,request-94-2-7
co2,increased atmospheric co2 concentration,request-94-3-0
increased atmospheric co2 concentration,greenhouse effect enhancement,request-94-3-1
greenhouse effect enhancement,global warming,request-94-3-2
