cause,effect,custom_id
building country lanes,improved transportation access,request-152-0-0
improved transportation access,increased rural development,request-152-0-1
increased rural development,creation of public spaces,request-152-0-2
building country lanes,increased tourism,request-152-1-0
increased tourism,economic growth,request-152-1-1
economic growth,investment in public space,request-152-1-2
building country lanes,enhanced connectivity,request-152-2-0
enhanced connectivity,urban expansion,request-152-2-1
urban expansion,development of public space,request-152-2-2
building country lanes,improved agricultural transport,request-152-3-0
improved agricultural transport,growth in rural population,request-152-3-1
growth in rural population,establishment of public space,request-152-3-2
building country lanes,easier access to countryside,request-152-4-0
easier access to countryside,increase in recreational activities,request-152-4-1
increase in recreational activities,creation of public space,request-152-4-2
building country lanes,increased traffic,request-152-5-0
increased traffic,need for infrastructure development,request-152-5-1
need for infrastructure development,construction of public spaces,request-152-5-2
building country lanes,facilitation of community interactions,request-152-6-0
facilitation of community interactions,formation of gathering places,request-152-6-1
formation of gathering places,development of public space,request-152-6-2
building country lanes,increased land value,request-152-7-0
increased land value,investment in properties,request-152-7-1
investment in properties,development of public space,request-152-7-2
building country lanes,improved emergency services access,request-152-8-0
improved emergency services access,enhanced community safety,request-152-8-1
enhanced community safety,creation of public space,request-152-8-2
building country lanes,improved access to education and services,request-152-9-0
improved access to education and services,population growth,request-152-9-1
population growth,need for public spaces,request-152-9-2
country lanes,impermeable surfaces,request-153-0-0
impermeable surfaces,increased runoff,request-153-0-1
increased runoff,flooding,request-153-0-2
country lanes,insufficient drainage,request-153-1-0
insufficient drainage,water accumulation,request-153-1-1
water accumulation,flooding,request-153-1-2
country lanes,blocked ditches,request-153-2-0
blocked ditches,overflowing water,request-153-2-1
overflowing water,flooding,request-153-2-2
country lanes,soil erosion,request-153-3-0
soil erosion,sedimentation of rivers,request-153-3-1
sedimentation of rivers,reduced river capacity,request-153-3-2
reduced river capacity,flooding,request-153-3-3
country lanes,loss of vegetation,request-153-4-0
loss of vegetation,reduced water absorption,request-153-4-1
reduced water absorption,increased surface runoff,request-153-4-2
increased surface runoff,flooding,request-153-4-3
country lanes,culvert blockage,request-153-5-0
culvert blockage,water pooling,request-153-5-1
water pooling,flooding,request-153-5-2
country lanes,increased traffic,request-153-6-0
increased traffic,road damage,request-153-6-1
road damage,drainage impairment,request-153-6-2
drainage impairment,flooding,request-153-6-3
country lanes,construction activities,request-153-7-0
construction activities,land disturbance,request-153-7-1
land disturbance,altered water flow,request-153-7-2
altered water flow,flooding,request-153-7-3
country lanes,channelization of water,request-153-8-0
channelization of water,faster water flow,request-153-8-1
faster water flow,downstream flooding,request-153-8-2
country lanes,narrow bridges,request-153-9-0
narrow bridges,obstructed flow,request-153-9-1
obstructed flow,water backup,request-153-9-2
water backup,flooding,request-153-9-3
burning fossil fuels,emission of carbon dioxide,request-154-0-0
emission of carbon dioxide,increase in atmospheric carbon dioxide,request-154-0-1
increase in atmospheric carbon dioxide,enhanced greenhouse effect,request-154-0-2
enhanced greenhouse effect,global warming,request-154-0-3
burning fossil fuels,emission of greenhouse gases,request-154-1-0
emission of greenhouse gases,higher atmospheric greenhouse gas concentration,request-154-1-1
higher atmospheric greenhouse gas concentration,trapping of heat,request-154-1-2
trapping of heat,global warming,request-154-1-3
burning fossil fuels,release of pollutants,request-154-2-0
release of pollutants,air pollution,request-154-2-1
air pollution,altered atmospheric composition,request-154-2-2
altered atmospheric composition,global warming,request-154-2-3
burning fossil fuels,deforestation,request-154-3-0
deforestation,decrease in carbon sinks,request-154-3-1
decrease in carbon sinks,increase in atmospheric carbon dioxide,request-154-3-2
increase in atmospheric carbon dioxide,global warming,request-154-3-3
burning fossil fuels,emission of aerosols,request-154-4-0
emission of aerosols,changes in cloud formation,request-154-4-1
changes in cloud formation,altered radiative forcing,request-154-4-2
altered radiative forcing,global warming,request-154-4-3
burning fossil fuels,acid rain formation,request-154-5-0
acid rain formation,damage to vegetation,request-154-5-1
damage to vegetation,reduction in carbon absorption,request-154-5-2
reduction in carbon absorption,increase in atmospheric carbon dioxide,request-154-5-3
increase in atmospheric carbon dioxide,global warming,request-154-5-4
burning fossil fuels,methane leakage during extraction,request-154-6-0
methane leakage during extraction,increase in atmospheric methane,request-154-6-1
increase in atmospheric methane,enhanced greenhouse effect,request-154-6-2
enhanced greenhouse effect,global warming,request-154-6-3
burning fossil fuels,emissions causing ocean acidification,request-154-7-0
emissions causing ocean acidification,harm to marine life,request-154-7-1
harm to marine life,reduced oceanic carbon absorption,request-154-7-2
reduced oceanic carbon absorption,increase in atmospheric carbon dioxide,request-154-7-3
increase in atmospheric carbon dioxide,global warming,request-154-7-4
burning fossil fuels,emission of nitrous oxide,request-154-8-0
emission of nitrous oxide,increase in atmospheric nitrous oxide,request-154-8-1
increase in atmospheric nitrous oxide,enhanced greenhouse effect,request-154-8-2
enhanced greenhouse effect,global warming,request-154-8-3
burning fossil fuels,emission of black carbon,request-154-9-0
emission of black carbon,deposition on snow and ice,request-154-9-1
deposition on snow and ice,decrease in albedo,request-154-9-2
decrease in albedo,increased heat absorption,request-154-9-3
increased heat absorption,global warming,request-154-9-4
burning biomass,release of carbon dioxide,request-155-0-0
release of carbon dioxide,increase in atmospheric co₂ concentration,request-155-0-1
increase in atmospheric co₂ concentration,enhanced greenhouse effect,request-155-0-2
enhanced greenhouse effect,global warming,request-155-0-3
burning biomass,release of methane,request-155-1-0
release of methane,increase in atmospheric methane concentration,request-155-1-1
increase in atmospheric methane concentration,enhanced greenhouse effect,request-155-1-2
enhanced greenhouse effect,global warming,request-155-1-3
burning biomass,deforestation,request-155-2-0
deforestation,reduction in carbon sequestration,request-155-2-1
reduction in carbon sequestration,increase in atmospheric co₂ concentration,request-155-2-2
increase in atmospheric co₂ concentration,enhanced greenhouse effect,request-155-2-3
enhanced greenhouse effect,global warming,request-155-2-4
burning biomass,release of black carbon,request-155-3-0
