cause,effect,custom_id
decreased plant transpiration,decreased soil temperature,request-146-0-445
decreased soil temperature,decreased evaporation,request-146-0-446
decreased evaporation,decreased soil moisture,request-146-0-447
decreased soil moisture,decreased soil fertility,request-146-0-448
decreased soil fertility,decreased agricultural productivity,request-146-0-449
decreased agricultural productivity,decreased food production,request-146-0-450
decreased food production,increased food insecurity,request-146-0-451
increased food insecurity,decreased water availability,request-146-0-452
decreased water availability,decreased soil moisture,request-146-0-453
decreased soil moisture,decreased plant transpiration,request-146-0-454
decreased plant transpiration,decreased soil temperature,request-146-0-455
decreased soil temperature,decreased evaporation,request-146-0-456
decreased evaporation,decreased soil moisture,request-146-0-457
decreased soil moisture,decreased soil fertility,request-146-0-458
decreased soil fertility,decreased agricultural productivity,request-146-0-459
decreased agricultural productivity,decreased food production,request-146-0-460
decreased food production,increased food insecurity,request-146-0-461
increased food insecurity,decreased water availability,request-146-0-462
decreased water availability,decreased soil moisture,request-146-0-463
decreased soil moisture,decreased plant transpiration,request-146-0-464
decreased plant transpiration,decreased soil temperature,request-146-0-465
decreased soil temperature,decreased evaporation,request-146-0-466
decreased evaporation,decreased soil moisture,request-146-0-467
decreased soil moisture,decreased soil fertility,request-146-0-468
decreased soil fertility,decreased agricultural productivity,request-146-0-469
decreased agricultural productivity,decreased food production,request-146-0-470
decreased food production,increased food insecurity,request-146-0-471
increased food insecurity,decreased water availability,request-146-0-472
decreased water availability,decreased soil moisture,request-146-0-473
decreased soil moisture,decreased plant transpiration,request-146-0-474
decreased plant transpiration,decreased soil temperature,request-146-0-475
decreased soil temperature,decreased evaporation,request-146-0-476
decreased evaporation,decreased soil moisture,request-146-0-477
decreased soil moisture,decreased soil fertility,request-146-0-478
decreased soil fertility,decreased agricultural productivity,request-146-0-479
decreased agricultural productivity,decreased food production,request-146-0-480
decreased food production,increased food insecurity,request-146-0-481
increased food insecurity,decreased water availability,request-146-0-482
decreased water availability,decreased soil moisture,request-146-0-483
decreased soil moisture,decreased plant transpiration,request-146-0-484
decreased plant transpiration,decreased soil temperature,request-146-0-485
decreased soil temperature,decreased evaporation,request-146-0-486
decreased evaporation,decreased soil moisture,request-146-0-487
decreased soil moisture,decreased soil fertility,request-146-0-488
decreased soil fertility,decreased agricultural productivity,request-146-0-489
decreased agricultural productivity,decreased food production,request-146-0-490
decreased food production,increased food insecurity,request-146-0-491
increased food insecurity,decreased water availability,request-146-0-492
decreased water availability,decreased soil moisture,request-146-0-493
decreased soil moisture,decreased plant transpiration,request-146-0-494
decreased plant transpiration,de<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<,request-146-0-495
deforestation,loss of vegetation cover,request-147-0-0
loss of vegetation cover,increased soil erosion,request-147-0-1
increased soil erosion,degradation of soil structure,request-147-0-2
degradation of soil structure,reduced soil fertility,request-147-0-3
reduced soil fertility,lower agricultural productivity,request-147-0-4
lower agricultural productivity,inadequate water retention,request-147-0-5
inadequate water retention,increased runoff,request-147-0-6
increased runoff,soil compaction,request-147-0-7
soil compaction,loss of soil organic matter,request-147-0-8
loss of soil organic matter,increased soil salinity,request-147-0-9
increased soil salinity,decreased water infiltration,request-147-0-10
decreased water infiltration,reduced groundwater recharge,request-147-0-11
reduced groundwater recharge,lower water table levels,request-147-0-12
lower water table levels,decreased availability of water,request-147-0-13
decreased availability of water,water scarcity,request-147-0-14
water scarcity,water crises,request-147-0-15
overgrazing by livestock,exacerbated soil erosion,request-147-1-0
exacerbated soil erosion,degradation of soil structure,request-147-1-1
degradation of soil structure,reduced soil fertility,request-147-1-2
reduced soil fertility,lower agricultural productivity,request-147-1-3
lower agricultural productivity,increased runoff,request-147-1-4
increased runoff,soil compaction,request-147-1-5
soil compaction,loss of soil organic matter,request-147-1-6
loss of soil organic matter,increased soil salinity,request-147-1-7
increased soil salinity,decreased water infiltration,request-147-1-8
decreased water infiltration,reduced groundwater recharge,request-147-1-9
reduced groundwater recharge,lower water table levels,request-147-1-10
lower water table levels,decreased availability of water,request-147-1-11
decreased availability of water,water scarcity,request-147-1-12
water scarcity,water crises,request-147-1-13
unsustainable farming practices,excessive tillage,request-147-2-0
excessive tillage,soil erosion,request-147-2-1
soil erosion,loss of soil structure,request-147-2-2
loss of soil structure,reduced soil fertility,request-147-2-3
reduced soil fertility,lower agricultural productivity,request-147-2-4
lower agricultural productivity,increased runoff,request-147-2-5
increased runoff,soil compaction,request-147-2-6
soil compaction,loss of soil organic matter,request-147-2-7
