cause,effect,custom_id
increased global temperatures,changes in soil moisture and vegetation cover,request-160-22-1
changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,request-160-22-2
changes in surface water runoff and infiltration,increased frequency and intensity of inland flooding,request-160-22-3
increased frequency and intensity of inland flooding,flooding,request-160-22-4
climate change,increased global temperatures,request-160-23-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-23-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,request-160-23-2
changes in precipitation patterns and intensity,increased frequency and intensity of inland flooding,request-160-23-3
increased frequency and intensity of inland flooding,flooding,request-160-23-4
climate change,increased global temperatures,request-160-24-0
increased global temperatures,changes in ocean temperatures and circulation,request-160-24-1
changes in ocean temperatures and circulation,changes in storm tracks and intensity,request-160-24-2
changes in storm tracks and intensity,increased frequency and intensity of flash flooding,request-160-24-3
increased frequency and intensity of flash flooding,flooding,request-160-24-4
climate change,increased global temperatures,request-160-25-0
increased global temperatures,changes in atmospheric pressure and wind patterns,request-160-25-1
changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,request-160-25-2
changes in weather patterns and storm tracks,increased frequency and intensity of flash flooding,request-160-25-3
increased frequency and intensity of flash flooding,flooding,request-160-25-4
climate change,increased global temperatures,request-160-26-0
increased global temperatures,changes in soil moisture and vegetation cover,request-160-26-1
changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,request-160-26-2
changes in surface water runoff and infiltration,increased frequency and intensity of flash flooding,request-160-26-3
increased frequency and intensity of flash flooding,flooding,request-160-26-4
climate change,increased global temperatures,request-160-27-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-27-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,request-160-27-2
changes in precipitation patterns and intensity,increased frequency and intensity of flash flooding,request-160-27-3
increased frequency and intensity of flash flooding,flooding,request-160-27-4
climate change,increased global temperatures,request-161-0-0
increased global temperatures,altered atmospheric conditions,request-161-0-1
altered atmospheric conditions,changes in precipitation patterns,request-161-0-2
changes in precipitation patterns,decreased rainfall in certain regions,request-161-0-3
decreased rainfall in certain regions,droughts,request-161-0-4
climate change,rising ocean temperatures,request-161-1-0
rising ocean temperatures,increased evaporation rates,request-161-1-1
increased evaporation rates,changes in weather patterns,request-161-1-2
changes in weather patterns,decreased rainfall in certain regions,request-161-1-3
decreased rainfall in certain regions,droughts,request-161-1-4
climate change,melting glaciers and ice caps,request-161-2-0
melting glaciers and ice caps,reduced water supply for rivers and streams,request-161-2-1
reduced water supply for rivers and streams,decreased soil moisture,request-161-2-2
decreased soil moisture,droughts,request-161-2-3
climate change,changes in atmospheric circulation patterns,request-161-3-0
changes in atmospheric circulation patterns,shifts in weather patterns,request-161-3-1
shifts in weather patterns,decreased rainfall in certain regions,request-161-3-2
decreased rainfall in certain regions,droughts,request-161-3-3
climate change,increased frequency and intensity of heatwaves,request-161-4-0
increased frequency and intensity of heatwaves,higher rates of evaporation,request-161-4-1
higher rates of evaporation,decreased soil moisture,request-161-4-2
decreased soil moisture,droughts,request-161-4-3
climate change,changes in atmospheric pressure systems,request-161-5-0
changes in atmospheric pressure systems,alterations in wind patterns,request-161-5-1
alterations in wind patterns,changes in precipitation patterns,request-161-5-2
changes in precipitation patterns,decreased rainfall in certain regions,request-161-5-3
decreased rainfall in certain regions,droughts,request-161-5-4
climate change,increased frequency and intensity of wildfires,request-161-6-0
increased frequency and intensity of wildfires,degradation of ecosystems and soil quality,request-161-6-1
degradation of ecosystems and soil quality,reduced water retention capacity of soil,request-161-6-2
reduced water retention capacity of soil,droughts,request-161-6-3
climate change,changes in cloud cover and formation,request-161-7-0
changes in cloud cover and formation,alterations in solar radiation absorption,request-161-7-1
alterations in solar radiation absorption,changes in temperature and precipitation patterns,request-161-7-2
changes in temperature and precipitation patterns,decreased rainfall in certain regions,request-161-7-3
decreased rainfall in certain regions,droughts,request-161-7-4
rise in global temperatures,increased evaporation,request-162-0-0
increased evaporation,changes in precipitation patterns,request-162-0-1
changes in precipitation patterns,alteration of ecosystems,request-162-0-2
alteration of ecosystems,climate change,request-162-0-3
rise in global temperatures,melting of polar ice caps and glaciers,request-162-1-0
melting of polar ice caps and glaciers,rising sea levels,request-162-1-1
rising sea levels,coastal flooding and erosion,request-162-1-2
coastal flooding and erosion,climate change,request-162-1-3
rise in global temperatures,increased frequency and intensity of heatwaves,request-162-2-0
increased frequency and intensity of heatwaves,increased risk of wildfires,request-162-2-1
increased risk of wildfires,loss of biodiversity,request-162-2-2
loss of biodiversity,climate change,request-162-2-3
rise in global temperatures,changes in ocean currents,request-162-3-0
changes in ocean currents,disruption of marine ecosystems,request-162-3-1
disruption of marine ecosystems,changes in fish populations and migration patterns,request-162-3-2
