cause,effect,custom_id
poor air quality,respiratory distress,request-170-4-1
respiratory distress,cardiovascular strain,request-170-4-2
cardiovascular strain,hot weather deaths,request-170-4-3
cold,low temperatures,request-171-0-0
low temperatures,hypothermia,request-171-0-1
hypothermia,cold weather deaths,request-171-0-2
cold,winter season,request-171-1-0
winter season,prolonged exposure,request-171-1-1
prolonged exposure,hypothermia,request-171-1-2
hypothermia,cold weather deaths,request-171-1-3
cold,poor heating,request-171-2-0
poor heating,inadequate warmth,request-171-2-1
inadequate warmth,hypothermia,request-171-2-2
hypothermia,cold weather deaths,request-171-2-3
cold,homelessness,request-171-3-0
homelessness,lack of shelter,request-171-3-1
lack of shelter,prolonged exposure,request-171-3-2
prolonged exposure,hypothermia,request-171-3-3
hypothermia,cold weather deaths,request-171-3-4
cold,power outage,request-171-4-0
power outage,no heating,request-171-4-1
no heating,inadequate warmth,request-171-4-2
inadequate warmth,hypothermia,request-171-4-3
hypothermia,cold weather deaths,request-171-4-4
cold,flu season,request-171-5-0
flu season,weakened immune system,request-171-5-1
weakened immune system,pneumonia,request-171-5-2
pneumonia,cold weather deaths,request-171-5-3
cold,isolation,request-171-6-0
isolation,lack of medical care,request-171-6-1
lack of medical care,untreated illness,request-171-6-2
untreated illness,cold weather deaths,request-171-6-3
weakened immune system in the winter,increased susceptibility to illnesses,request-172-0-0
increased susceptibility to illnesses,contracting pneumonia,request-172-0-1
contracting pneumonia,severe respiratory failure,request-172-0-2
severe respiratory failure,death,request-172-0-3
weakened immune system in the winter,reduced ability to fight off infections,request-172-1-0
reduced ability to fight off infections,developing sepsis,request-172-1-1
developing sepsis,multiple organ failure,request-172-1-2
multiple organ failure,death,request-172-1-3
weakened immune system in the winter,vulnerability to influenza,request-172-2-0
vulnerability to influenza,severe flu complications,request-172-2-1
severe flu complications,acute respiratory distress syndrome,request-172-2-2
acute respiratory distress syndrome,death,request-172-2-3
weakened immune system in the winter,increased risk of bronchitis,request-172-3-0
increased risk of bronchitis,chronic obstructive pulmonary disease  exacerbation,request-172-3-1
chronic obstructive pulmonary disease  exacerbation,respiratory arrest,request-172-3-2
respiratory arrest,death,request-172-3-3
weakened immune system in the winter,impaired ability to combat bacterial infections,request-172-4-0
impaired ability to combat bacterial infections,developing meningitis,request-172-4-1
developing meningitis,cerebral edema and brain damage,request-172-4-2
cerebral edema and brain damage,death,request-172-4-3
cold,influenza,request-173-0-0
influenza,pneumonia,request-173-0-1
pneumonia,respiratory failure,request-173-0-2
respiratory failure,death,request-173-0-3
cold,sore throat,request-173-1-0
sore throat,infection,request-173-1-1
infection,sepsis,request-173-1-2
sepsis,organ failure,request-173-1-3
organ failure,death,request-173-1-4
cold,fever,request-173-2-0
fever,dehydration,request-173-2-1
dehydration,hypovolemic shock,request-173-2-2
hypovolemic shock,cardiac arrest,request-173-2-3
cardiac arrest,death,request-173-2-4
cold,sinus infection,request-173-3-0
sinus infection,meningitis,request-173-3-1
meningitis,brain damage,request-173-3-2
brain damage,death,request-173-3-3
cold,bronchitis,request-173-4-0
bronchitis,chronic obstructive pulmonary disease,request-173-4-1
chronic obstructive pulmonary disease,respiratory failure,request-173-4-2
respiratory failure,death,request-173-4-3
cold,ear infection,request-173-5-0
ear infection,mastoiditis,request-173-5-1
mastoiditis,sepsis,request-173-5-2
sepsis,organ failure,request-173-5-3
organ failure,death,request-173-5-4
the wholesale price of gas,increase in transportation costs,request-174-0-0
increase in transportation costs,higher prices for goods and services,request-174-0-1
higher prices for goods and services,reduced consumer purchasing power,request-174-0-2
reduced consumer purchasing power,crisis in the cost of living,request-174-0-3
the wholesale price of gas,higher costs for farmers and food manufacturers,request-174-1-0
higher costs for farmers and food manufacturers,increase in food prices,request-174-1-1
increase in food prices,reduced consumer purchasing power,request-174-1-2
reduced consumer purchasing power,crisis in the cost of living,request-174-1-3
the wholesale price of gas,increase in energy costs for businesses,request-174-2-0
increase in energy costs for businesses,higher production costs,request-174-2-1
higher production costs,higher prices for goods and services,request-174-2-2
higher prices for goods and services,reduced consumer purchasing power,request-174-2-3
reduced consumer purchasing power,crisis in the cost of living,request-174-2-4
the wholesale price of gas,higher costs for public transportation,request-174-3-0
higher costs for public transportation,increased fares and ticket prices,request-174-3-1
increased fares and ticket prices,reduced consumer purchasing power,request-174-3-2
reduced consumer purchasing power,crisis in the cost of living,request-174-3-3
the wholesale price of gas,increased costs for logistics and delivery companies,request-174-4-0
increased costs for logistics and delivery companies,higher prices for online shopping and delivery,request-174-4-1
higher prices for online shopping and delivery,reduced consumer purchasing power,request-174-4-2
reduced consumer purchasing power,crisis in the cost of living,request-174-4-3
crisis in the cost of living,,request-174-4-4
human activity,fossil fuel extraction,request-175-0-0
fossil fuel extraction,burning of fossil fuels,request-175-0-1
burning of fossil fuels,release of co2 into atmosphere,request-175-0-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-0-3
human activity,deforestation,request-175-1-0
deforestation,decomposition of organic matter,request-175-1-1
decomposition of organic matter,release of co2 into atmosphere,request-175-1-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-1-3
human activity,industrial processes,request-175-2-0
industrial processes,emission of co2 as byproduct,request-175-2-1
emission of co2 as byproduct,release of co2 into atmosphere,request-175-2-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-2-3
human activity,agricultural practices,request-175-3-0
agricultural practices,soil degradation,request-175-3-1
soil degradation,release of co2 into atmosphere,request-175-3-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-3-3
human activity,transportation,request-175-4-0
transportation,burning of fossil fuels,request-175-4-1
burning of fossil fuels,release of co2 into atmosphere,request-175-4-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-4-3
human activity,energy consumption,request-175-5-0
energy consumption,burning of fossil fuels,request-175-5-1
burning of fossil fuels,release of co2 into atmosphere,request-175-5-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-5-3
human activity,waste management,request-175-6-0
waste management,decomposition of organic waste,request-175-6-1
decomposition of organic waste,release of co2 into atmosphere,request-175-6-2
release of co2 into atmosphere,50 billion tons of co2 per year,request-175-6-3
fires,burning of vegetation,request-176-0-0
burning of vegetation,loss of tree cover,request-176-0-1
loss of tree cover,deforestation,request-176-0-2
fires,destruction of habitats,request-176-1-0
destruction of habitats,displacement of wildlife,request-176-1-1
displacement of wildlife,loss of biodiversity,request-176-1-2
loss of biodiversity,deforestation,request-176-1-3
fires,release of carbon emissions,request-176-2-0
release of carbon emissions,climate change,request-176-2-1
climate change,changes in rainfall patterns,request-176-2-2
changes in rainfall patterns,drought,request-176-2-3
drought,deforestation,request-176-2-4
fires,damage to soil quality,request-176-3-0
damage to soil quality,erosion,request-176-3-1
erosion,land degradation,request-176-3-2
land degradation,deforestation,request-176-3-3
fires,increased risk of future fires,request-176-4-0
increased risk of future fires,habitat fragmentation,request-176-4-1
habitat fragmentation,loss of ecosystem services,request-176-4-2
loss of ecosystem services,deforestation,request-176-4-3
increased foliage,more oxygen production,request-177-0-0
more oxygen production,improved air quality,request-177-0-1
improved air quality,enhanced ecosystem health,request-177-0-2
enhanced ecosystem health,greening of the planet,request-177-0-3
increased foliage,increased carbon sequestration,request-177-1-0
increased carbon sequestration,reduced greenhouse gas emissions,request-177-1-1
reduced greenhouse gas emissions,slowed global warming,request-177-1-2
slowed global warming,greening of the planet,request-177-1-3
increased foliage,expanded wildlife habitats,request-177-2-0
