cause,effect,custom_id
increase in greenhouse gas release from thawing permafrost,amplification of the greenhouse effect,request-162-4-1
amplification of the greenhouse effect,feedback loops in atmospheric systems,request-162-4-2
feedback loops in atmospheric systems,climate change,request-162-4-3
rise in global temperatures,reduced albedo effect due to ice melting,request-162-5-0
reduced albedo effect due to ice melting,greater absorption of sunlight by earth's surface,request-162-5-1
greater absorption of sunlight by earth's surface,further temperature increase,request-162-5-2
further temperature increase,climate change  ,request-162-5-3
human activity,burning fossil fuels,request-163-0-0
burning fossil fuels,increased greenhouse gas emissions,request-163-0-1
increased greenhouse gas emissions,enhanced greenhouse effect,request-163-0-2
enhanced greenhouse effect,global warming,request-163-0-3
global warming,climate change,request-163-0-4
human activity,deforestation,request-163-1-0
deforestation,reduced carbon sequestration,request-163-1-1
reduced carbon sequestration,increased atmospheric co2,request-163-1-2
increased atmospheric co2,enhanced greenhouse effect,request-163-1-3
enhanced greenhouse effect,global warming,request-163-1-4
global warming,climate change,request-163-1-5
human activity,industrial processes,request-163-2-0
industrial processes,release of greenhouse gases,request-163-2-1
release of greenhouse gases,enhanced greenhouse effect,request-163-2-2
enhanced greenhouse effect,global warming,request-163-2-3
global warming,climate change,request-163-2-4
human activity,agricultural practices,request-163-3-0
agricultural practices,increased methane emissions,request-163-3-1
increased methane emissions,enhanced greenhouse effect,request-163-3-2
enhanced greenhouse effect,global warming,request-163-3-3
global warming,climate change,request-163-3-4
human activity,transportation emissions,request-163-4-0
transportation emissions,increased atmospheric co2,request-163-4-1
increased atmospheric co2,enhanced greenhouse effect,request-163-4-2
enhanced greenhouse effect,global warming,request-163-4-3
global warming,climate change,request-163-4-4
human activity,construction activities,request-163-5-0
construction activities,urban heat island effect,request-163-5-1
urban heat island effect,regional temperature increases,request-163-5-2
regional temperature increases,global warming,request-163-5-3
global warming,climate change,request-163-5-4
human activity,waste generation,request-163-6-0
waste generation,decomposition of organic waste,request-163-6-1
decomposition of organic waste,methane emissions,request-163-6-2
methane emissions,enhanced greenhouse effect,request-163-6-3
enhanced greenhouse effect,global warming,request-163-6-4
global warming,climate change,request-163-6-5
human activity,use of aerosols,request-163-7-0
use of aerosols,alteration of atmospheric chemistry,request-163-7-1
alteration of atmospheric chemistry,trapping of heat in the atmosphere,request-163-7-2
trapping of heat in the atmosphere,global warming,request-163-7-3
global warming,climate change,request-163-7-4
burning fossil fuels,emission of greenhouse gases,request-164-0-0
emission of greenhouse gases,increase in atmospheric carbon dioxide,request-164-0-1
increase in atmospheric carbon dioxide,trapping of heat in the atmosphere,request-164-0-2
trapping of heat in the atmosphere,global warming,request-164-0-3
burning fossil fuels,emission of greenhouse gases,request-164-1-0
emission of greenhouse gases,enhanced greenhouse effect,request-164-1-1
enhanced greenhouse effect,increase in earth's surface temperature,request-164-1-2
increase in earth's surface temperature,global warming,request-164-1-3
burning fossil fuels,emission of pollutants,request-164-2-0
emission of pollutants,air pollution,request-164-2-1
air pollution,disruption of natural climate systems,request-164-2-2
disruption of natural climate systems,global warming,request-164-2-3
burning fossil fuels,increase in particulate matter,request-164-3-0
increase in particulate matter,changes in cloud formation,request-164-3-1
changes in cloud formation,altered heat retention in the atmosphere,request-164-3-2
altered heat retention in the atmosphere,global warming,request-164-3-3
burning fossil fuels,increased energy consumption,request-164-4-0
increased energy consumption,release of thermal energy,request-164-4-1
release of thermal energy,increased atmospheric temperature,request-164-4-2
increased atmospheric temperature,global warming,request-164-4-3
burning biomass,release of carbon dioxide,request-165-0-0
release of carbon dioxide,increase in greenhouse gas concentration,request-165-0-1
increase in greenhouse gas concentration,trapping of heat in the atmosphere,request-165-0-2
trapping of heat in the atmosphere,global warming,request-165-0-3
burning biomass,release of methane,request-165-1-0
release of methane,increase in greenhouse gas concentration,request-165-1-1
increase in greenhouse gas concentration,trapping of heat in the atmosphere,request-165-1-2
trapping of heat in the atmosphere,global warming,request-165-1-3
burning biomass,deforestation,request-165-2-0
deforestation,loss of carbon sinks,request-165-2-1
loss of carbon sinks,increase in greenhouse gas concentration,request-165-2-2
increase in greenhouse gas concentration,trapping of heat in the atmosphere,request-165-2-3
trapping of heat in the atmosphere,global warming,request-165-2-4
burning biomass,release of particulate matter,request-165-3-0
release of particulate matter,deposition of black carbon on ice,request-165-3-1
deposition of black carbon on ice,decrease in albedo,request-165-3-2
decrease in albedo,increased absorption of solar radiation,request-165-3-3
increased absorption of solar radiation,global warming,request-165-3-4
burning biomass,release of nitrous oxide,request-165-4-0
release of nitrous oxide,increase in greenhouse gas concentration,request-165-4-1
increase in greenhouse gas concentration,trapping of heat in the atmosphere,request-165-4-2
trapping of heat in the atmosphere,global warming  ,request-165-4-3
heat from gas emissions absorbed by oceans,increase in ocean surface temperature,request-166-0-0
increase in ocean surface temperature,increase in stratification of ocean layers,request-166-0-1
increase in stratification of ocean layers,slowing of ocean vertical mixing,request-166-0-2
heat from gas emissions absorbed by oceans,increase in ocean surface temperature,request-166-1-0
increase in ocean surface temperature,reduction in density of surface waters,request-166-1-1
reduction in density of surface waters,increase in stratification of ocean layers,request-166-1-2
increase in stratification of ocean layers,slowing of ocean vertical mixing,request-166-1-3
heat from gas emissions absorbed by oceans,increase in ocean surface temperature,request-166-2-0
increase in ocean surface temperature,expansion of surface waters,request-166-2-1
expansion of surface waters,increase in stratification of ocean layers,request-166-2-2
increase in stratification of ocean layers,slowing of ocean vertical mixing,request-166-2-3
heat from gas emissions absorbed by oceans,ocean temperatures rise,request-167-0-0
ocean temperatures rise,warmer ocean water holds less oxygen,request-167-0-1
warmer ocean water holds less oxygen,ocean deoxygenation,request-167-0-2
heat from gas emissions absorbed by oceans,ocean temperatures rise,request-167-1-0
ocean temperatures rise,warmer ocean water increases metabolic rates in marine organisms,request-167-1-1
warmer ocean water increases metabolic rates in marine organisms,increased oxygen consumption by marine organisms,request-167-1-2
increased oxygen consumption by marine organisms,ocean deoxygenation,request-167-1-3
heat from gas emissions absorbed by oceans,ocean temperatures rise,request-167-2-0
ocean temperatures rise,reduced solubility of oxygen in warmer water,request-167-2-1
reduced solubility of oxygen in warmer water,ocean deoxygenation,request-167-2-2
heat from gas emissions absorbed by oceans,ocean stratification increases due to temperature differences between surface and deep layers,request-167-3-0
ocean stratification increases due to temperature differences between surface and deep layers,reduced mixing of oxygen between surface and deep ocean layers,request-167-3-1
reduced mixing of oxygen between surface and deep ocean layers,ocean deoxygenation,request-167-3-2
