custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-89-0-3,a lightning strike ignites the dry leaves and branches,forest fire starts,yes,no,yes,yes
request-89-1-0,trees are cut down for logging,dead trees and slash  are left behind,yes,yes,yes,no
request-89-1-1,dead trees and slash  are left behind,slash is not properly cleared or burned,yes,yes,yes,yes
request-89-1-2,slash is not properly cleared or burned,accumulated slash becomes highly flammable,yes,yes,yes,yes
request-89-1-3,accumulated slash becomes highly flammable,an abandoned campfire or a tossed cigarette starts a fire,yes,yes,yes,yes
request-89-1-4,an abandoned campfire or a tossed cigarette starts a fire,forest fire begins,yes,yes,yes,no
request-89-2-0,trees are infested by pests or diseases,infected trees become weak and die,yes,yes,yes,yes
request-89-2-1,infected trees become weak and die,dead trees remain standing,yes,yes,yes,no
request-89-2-2,dead trees remain standing,dead trees become highly flammable,yes,yes,yes,no
request-89-2-3,dead trees become highly flammable,a wildfire approaches the forest,yes,yes,yes,yes
request-89-2-4,a wildfire approaches the forest,"dead trees act as fuel, intensifying the wildfire",yes,yes,yes,yes
request-89-2-5,"dead trees act as fuel, intensifying the wildfire",forest fire spreads,yes,yes,yes,yes
request-89-3-0,"trees are stressed by climate change, leading to droughts",droughts cause trees to lose their leaves earlier and become more flammable,yes,yes,yes,yes
request-89-3-1,droughts cause trees to lose their leaves earlier and become more flammable,dead leaves and branches accumulate on the forest floor,yes,yes,yes,yes
request-89-3-2,dead leaves and branches accumulate on the forest floor,a humancaused fire  starts,no,no,no,no
request-89-3-3,a humancaused fire  starts,forest fire begins and spreads rapidly due to the dry conditions,yes,no,no,yes
request-90-0-0,increase from 25% to 80% humidity,plants absorb more water through roots,no,no,no,no
request-90-0-1,plants absorb more water through roots,soil becomes waterlogged,no,no,no,no
request-90-0-2,soil becomes waterlogged,water table rises,yes,yes,no,yes
request-90-0-3,water table rises,basement floods,yes,no,yes,no
request-90-0-4,basement floods,person enters flooded basement,no,no,yes,no
request-90-0-5,person enters flooded basement,person drowns,no,no,no,no
request-90-1-0,increase from 25% to 80% humidity,plants absorb more water through roots,no,no,no,no
request-90-1-1,plants absorb more water through roots,soil becomes waterlogged,no,no,no,no
request-90-1-2,soil becomes waterlogged,water table rises,yes,yes,no,yes
request-90-1-3,water table rises,river overflows,yes,yes,no,no
request-90-1-4,river overflows,flooding occurs,yes,yes,yes,yes
request-90-1-5,flooding occurs,person is caught in floodwaters,yes,no,no,no
request-90-1-6,person is caught in floodwaters,person drowns,no,no,no,no
request-90-2-0,increase from 25% to 80% humidity,plants absorb more water through roots,no,no,no,no
request-90-2-1,plants absorb more water through roots,soil becomes waterlogged,no,no,no,no
request-90-2-2,soil becomes waterlogged,water table rises,yes,yes,no,yes
request-90-2-3,water table rises,ground becomes unstable,yes,yes,yes,no
request-90-2-4,ground becomes unstable,landslide occurs,yes,yes,yes,yes
request-90-2-5,landslide occurs,person is buried in landslide,yes,no,no,no
request-90-2-6,person is buried in landslide,person drowns in rising water,no,no,no,no
request-91-0-0,"trees die and decompose, releasing stored carbon as co2","increased co2 levels in the atmosphere trap more heat, contributing to global warming",yes,yes,yes,yes
request-91-0-1,"increased co2 levels in the atmosphere trap more heat, contributing to global warming","trees die and are not replaced, leading to deforestation",yes,yes,yes,yes
request-91-0-2,"trees die and are not replaced, leading to deforestation","deforestation reduces the earth's ability to absorb co2, leading to increased co2 levels in the atmosphere",yes,yes,yes,yes
request-91-0-3,"deforestation reduces the earth's ability to absorb co2, leading to increased co2 levels in the atmosphere","increased co2 levels in the atmosphere trap more heat, contributing to global warming",yes,yes,yes,yes
request-91-0-4,"increased co2 levels in the atmosphere trap more heat, contributing to global warming","trees die and their stored carbon is burned as biomass for energy, releasing co2",yes,yes,yes,yes
request-91-0-5,"trees die and their stored carbon is burned as biomass for energy, releasing co2","increased co2 levels in the atmosphere trap more heat, contributing to global warming",yes,yes,yes,yes
request-91-0-6,"increased co2 levels in the atmosphere trap more heat, contributing to global warming",trees die and their stored carbon is released as methane  through microbial decomposition,no,no,no,yes
request-91-0-7,trees die and their stored carbon is released as methane  through microbial decomposition,"methane is a potent greenhouse gas, trapping more heat in the atmosphere and contributing to global warming",no,yes,yes,yes
request-91-0-8,"methane is a potent greenhouse gas, trapping more heat in the atmosphere and contributing to global warming",trees die and their stored carbon is released as nitrous oxide  through microbial decomposition,no,no,no,yes
request-91-0-9,trees die and their stored carbon is released as nitrous oxide  through microbial decomposition,"nitrous oxide is a potent greenhouse gas, trapping more heat in the atmosphere and contributing to global warming",no,no,yes,no
request-92-0-0,lower heat capacity of land,leads to slower heat retention by land compared to sea,yes,no,no,yes
request-92-0-1,leads to slower heat retention by land compared to sea,results in land temperatures being more responsive to changes in solar radiation,yes,no,no,yes
request-92-0-2,results in land temperatures being more responsive to changes in solar radiation,causes land temperatures to warm faster than sea temperatures when exposed to the same increase in solar radiation,yes,yes,yes,yes
request-92-0-3,causes land temperatures to warm faster than sea temperatures when exposed to the same increase in solar radiation,the faster warming of land temperatures compared to sea temperatures,yes,no,no,yes
request-92-1-0,lower heat capacity of land,allows land to cool down faster than sea during the night,yes,no,yes,no
request-92-1-1,allows land to cool down faster than sea during the night,leads to a wider daily temperature range on land,yes,yes,yes,yes
request-92-1-2,leads to a wider daily temperature range on land,causes land to warm up faster during the day when exposed to the same amount of solar radiation as sea,no,yes,yes,yes
request-92-1-3,causes land to warm up faster during the day when exposed to the same amount of solar radiation as sea,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-2-0,lower heat capacity of land,makes land more sensitive to changes in cloud cover,yes,no,yes,no
request-92-2-1,makes land more sensitive to changes in cloud cover,causes land temperatures to fluctuate more with changes in cloud cover compared to sea,yes,yes,yes,yes
request-92-2-2,causes land temperatures to fluctuate more with changes in cloud cover compared to sea,leads to faster warming of land temperatures when clouds clear and expose the land to more direct sunlight,yes,yes,yes,yes
request-92-2-3,leads to faster warming of land temperatures when clouds clear and expose the land to more direct sunlight,the faster warming of land temperatures compared to sea temperatures,yes,yes,no,yes
request-93-0-0,climate change causes increased frequency of natural disasters,increased natural disasters lead to mass displacement of people,yes,yes,yes,yes
request-93-0-1,increased natural disasters lead to mass displacement of people,mass displacement causes increased stress and financial strain on families,yes,yes,yes,yes
request-93-0-2,mass displacement causes increased stress and financial strain on families,high stress and financial strain make it difficult for parents to provide adequate care for their children,yes,yes,yes,yes
request-93-0-3,high stress and financial strain make it difficult for parents to provide adequate care for their children,inadequate care,yes,yes,yes,no
request-93-1-0,climate change causes food insecurity due to crop failures and disruptions in food supply chains,food insecurity,yes,yes,yes,yes
request-93-1-1,food insecurity,parents who are struggling to provide for their children's basic needs may resort to neglect or lazy parenting due to feelings of helplessness and overwhelm,yes,yes,yes,no
request-93-2-0,climate change causes increased heatwaves and other extreme weather events,extreme weather events lead to increased energy costs as people try to stay cool or warm,yes,yes,yes,yes
request-93-2-1,extreme weather events lead to increased energy costs as people try to stay cool or warm,"increased energy costs strain family budgets, leading to less disposable income",yes,yes,yes,yes
request-93-2-2,"increased energy costs strain family budgets, leading to less disposable income","lack of disposable income means parents have less time and resources for activities with their children, leading to lazy parenting",no,yes,yes,no
request-94-0-0,increase in co2 levels,"rising global temperatures, which causes",yes,no,yes,no
request-94-0-1,"rising global temperatures, which causes","melting of polar ice caps and glaciers, leading to",yes,yes,yes,yes
request-94-0-2,"melting of polar ice caps and glaciers, leading to","sea level rise, resulting in",yes,yes,yes,yes
request-94-0-3,"sea level rise, resulting in","coastal flooding and displacement of coastal populations, causing",yes,no,yes,yes
request-94-0-4,"coastal flooding and displacement of coastal populations, causing","economic disruption and political instability, leading to",yes,yes,no,no
request-94-1-0,increase in co2 levels,"rising global temperatures, which causes",yes,no,yes,no
request-94-1-1,"rising global temperatures, which causes","changes in precipitation patterns, leading to",yes,no,yes,no
request-94-1-2,"changes in precipitation patterns, leading to","droughts in some regions and increased flooding in others, resulting in",yes,yes,yes,yes
request-94-1-3,"droughts in some regions and increased flooding in others, resulting in","agricultural failures and food shortages, causing",yes,yes,yes,yes
request-94-1-4,"agricultural failures and food shortages, causing","malnutrition and famine, leading to",yes,yes,yes,yes
request-94-2-0,increase in co2 levels,"rising global temperatures, which causes",yes,no,yes,no
