custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-165-3-0,burning biomass,emits nitrous oxide,yes,no
request-165-3-1,emits nitrous oxide,enhances the greenhouse effect,yes,no
request-165-3-2,enhances the greenhouse effect,raises the earth's average temperature,yes,yes
request-165-3-3,raises the earth's average temperature,results in global warming,yes,yes
request-165-4-0,burning biomass,destroys forests and vegetation,no,yes
request-165-4-1,destroys forests and vegetation,reduces carbon dioxide absorption capacity,yes,no
request-165-4-2,reduces carbon dioxide absorption capacity,increases the concentration of greenhouse gases,yes,yes
request-165-4-3,increases the concentration of greenhouse gases,enhances the greenhouse effect,yes,yes
request-165-4-4,enhances the greenhouse effect,raises the earth's average temperature,yes,yes
request-165-4-5,raises the earth's average temperature,results in global warming,yes,yes
request-165-5-0,burning biomass,produces aerosols and particulate matter,yes,yes
request-165-5-1,produces aerosols and particulate matter,alters cloud formation and precipitation patterns,yes,no
request-165-5-2,alters cloud formation and precipitation patterns,changes the earth's reflectivity and energy balance,yes,yes
request-165-5-3,changes the earth's reflectivity and energy balance,contributes to global warming,yes,yes
request-166-0-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-0-1,increased ocean surface temperatures,changes in ocean density and salinity,yes,no
request-166-0-2,changes in ocean density and salinity,disruption of thermohaline circulation,yes,yes
request-166-0-3,disruption of thermohaline circulation,slowing of ocean vertical mixing,yes,yes
request-166-1-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-1-1,increased ocean surface temperatures,melting of polar ice caps,yes,no
request-166-1-2,melting of polar ice caps,increased freshwater input into oceans,yes,no
request-166-1-3,increased freshwater input into oceans,changes in ocean density and salinity,yes,no
request-166-1-4,changes in ocean density and salinity,disruption of thermohaline circulation,yes,yes
request-166-1-5,disruption of thermohaline circulation,slowing of ocean vertical mixing,yes,yes
request-166-2-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-2-1,increased ocean surface temperatures,changes in ocean currents,yes,yes
request-166-2-2,changes in ocean currents,alteration of upwelling and sinking patterns,yes,yes
request-166-2-3,alteration of upwelling and sinking patterns,slowing of ocean vertical mixing,yes,yes
request-166-3-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-3-1,increased ocean surface temperatures,changes in ocean biology and chemistry,yes,no
request-166-3-2,changes in ocean biology and chemistry,alteration of nutrient availability,yes,yes
request-166-3-3,alteration of nutrient availability,changes in phytoplankton and zooplankton populations,yes,yes
request-166-3-4,changes in phytoplankton and zooplankton populations,slowing of ocean vertical mixing,yes,yes
request-167-0-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-0-1,increased ocean temperature,decreased oxygen solubility,yes,no
request-167-0-2,decreased oxygen solubility,reduced oxygen concentration,yes,no
request-167-0-3,reduced oxygen concentration,ocean deoxygenation,yes,yes
request-167-1-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-1-1,increased ocean temperature,changes in ocean circulation patterns,yes,yes
request-167-1-2,changes in ocean circulation patterns,reduced oxygen supply to ocean depths,yes,yes
request-167-1-3,reduced oxygen supply to ocean depths,ocean deoxygenation,yes,yes
request-167-2-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-2-1,increased ocean temperature,accelerated metabolic rates of marine organisms,yes,no
request-167-2-2,accelerated metabolic rates of marine organisms,increased oxygen consumption,yes,yes
request-167-2-3,increased oxygen consumption,ocean deoxygenation,no,yes
request-167-3-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-3-1,increased ocean temperature,increased water stratification,yes,no
request-167-3-2,increased water stratification,reduced mixing of oxygenrich surface water with deeper layers,yes,yes
request-167-3-3,reduced mixing of oxygenrich surface water with deeper layers,ocean deoxygenation,yes,yes
request-167-4-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-4-1,increased ocean temperature,changes in marine ecosystems,yes,no
request-167-4-2,changes in marine ecosystems,increased growth of oxygendepleting organisms,yes,yes
request-167-4-3,increased growth of oxygendepleting organisms,ocean deoxygenation,yes,yes
request-167-5-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-167-5-1,increased ocean temperature,changes in ocean chemistry,yes,no
request-167-5-2,changes in ocean chemistry,increased ocean acidification,yes,yes
request-167-5-3,increased ocean acidification,reduced oxygen production by marine plants,yes,no
request-167-5-4,reduced oxygen production by marine plants,ocean deoxygenation,yes,no
request-168-0-0,fossil fuel co2 emissions,increased atmospheric co2 concentration,yes,no
request-168-0-1,increased atmospheric co2 concentration,co2 absorption by seawater,yes,no
request-168-0-2,co2 absorption by seawater,increased carbonic acid formation,yes,yes
request-168-0-3,increased carbonic acid formation,lowered ocean ph,yes,yes
request-168-0-4,lowered ocean ph,ocean acidification,yes,yes
request-168-1-0,fossil fuel co2 emissions,increased atmospheric co2 concentration,yes,no
request-168-1-1,increased atmospheric co2 concentration,global warming,yes,no
request-168-1-2,global warming,increased seawater temperature,yes,no
request-168-1-3,increased seawater temperature,decreased ocean co2 solubility,yes,no
request-168-1-4,decreased ocean co2 solubility,increased co2 absorption by seawater,no,no
request-168-1-5,increased co2 absorption by seawater,increased carbonic acid formation,yes,yes
request-168-1-6,increased carbonic acid formation,lowered ocean ph,yes,yes
request-168-1-7,lowered ocean ph,ocean acidification,yes,yes
request-168-2-0,fossil fuel co2 emissions,increased atmospheric co2 concentration,yes,no
request-168-2-1,increased atmospheric co2 concentration,global warming,yes,no
request-168-2-2,global warming,melting of polar ice caps,yes,no
request-168-2-3,melting of polar ice caps,increased freshwater influx into oceans,yes,no
request-168-2-4,increased freshwater influx into oceans,changes in ocean circulation and chemistry,yes,no
request-168-2-5,changes in ocean circulation and chemistry,increased co2 absorption by seawater,no,yes
request-168-2-6,increased co2 absorption by seawater,increased carbonic acid formation,yes,yes
request-168-2-7,increased carbonic acid formation,lowered ocean ph,yes,yes
request-168-2-8,lowered ocean ph,ocean acidification,yes,yes
request-168-3-0,fossil fuel co2 emissions,increased atmospheric co2 concentration,yes,no
request-168-3-1,increased atmospheric co2 concentration,changes in terrestrial ecosystems,yes,yes
request-168-3-2,changes in terrestrial ecosystems,increased organic matter runoff into oceans,yes,no
request-168-3-3,increased organic matter runoff into oceans,changes in marine ecosystems,yes,yes
request-168-3-4,changes in marine ecosystems,increased co2 production by marine organisms,yes,yes
request-168-3-5,increased co2 production by marine organisms,increased co2 absorption by seawater,no,no
request-168-3-6,increased co2 absorption by seawater,increased carbonic acid formation,yes,no
request-168-3-7,increased carbonic acid formation,lowered ocean ph,yes,yes
request-168-3-8,lowered ocean ph,ocean acidification,yes,yes
request-168-4-0,fossil fuel co2 emissions,increased atmospheric co2 concentration,yes,no
request-168-4-1,increased atmospheric co2 concentration,changes in ocean currents and upwelling,yes,no
request-168-4-2,changes in ocean currents and upwelling,increased co2rich deep ocean water upwelling,yes,yes
request-168-4-3,increased co2rich deep ocean water upwelling,increased co2 absorption by seawater,no,yes
request-168-4-4,increased co2 absorption by seawater,increased carbonic acid formation,yes,yes
request-168-4-5,increased carbonic acid formation,lowered ocean ph,yes,yes
request-168-4-6,lowered ocean ph,ocean acidification,yes,yes
request-169-0-0,heat,increases outdoor temperatures,yes,yes
request-169-0-1,increases outdoor temperatures,which,yes,yes
request-169-0-2,which,that causes heat stress,yes,yes
request-169-0-3,that causes heat stress,leading to dehydration,yes,yes
request-169-0-4,leading to dehydration,resulting in heat exhaustion,yes,yes
request-169-0-5,resulting in heat exhaustion,"and if not treated, can progress to heat stroke",yes,yes
request-169-0-6,"and if not treated, can progress to heat stroke",which may ultimately result in hot weather deaths,yes,yes
request-169-1-0,heat,causes outdoor activities to become more strenuous,yes,no
request-169-1-1,causes outdoor activities to become more strenuous,leading to heat exhaustion,yes,yes
request-169-1-2,leading to heat exhaustion,"and if not treated, can progress to heat stroke",yes,yes
request-169-1-3,"and if not treated, can progress to heat stroke",which may ultimately result in hot weather deaths,yes,yes
