custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-88-3-2,idling engines,air pollution,yes,no,yes,no
request-88-3-3,air pollution,pollution,yes,yes,no,yes
request-88-4-0,cars,car production,no,yes,no,no
request-88-4-1,car production,use of raw materials,yes,yes,yes,yes
request-88-4-2,use of raw materials,industrial emissions,yes,no,yes,no
request-88-4-3,industrial emissions,pollution,yes,no,yes,yes
request-89-0-0,trees,dry leaves,yes,no,yes,no
request-89-0-1,dry leaves,accumulated flammable material,yes,no,yes,yes
request-89-0-2,accumulated flammable material,increased likelihood of ignition,yes,no,yes,no
request-89-0-3,increased likelihood of ignition,forest fires,yes,yes,yes,yes
request-89-1-0,trees,lack of water,no,no,no,no
request-89-1-1,lack of water,driedout vegetation,yes,no,yes,no
request-89-1-2,driedout vegetation,flammable environment,yes,no,yes,yes
request-89-1-3,flammable environment,forest fires,yes,yes,yes,yes
request-89-2-0,trees,humans cutting wood,no,no,no,no
request-89-2-1,humans cutting wood,leftover debris,yes,no,yes,no
request-89-2-2,leftover debris,flammable material,no,yes,no,yes
request-89-2-3,flammable material,sparks from human activity,yes,no,yes,yes
request-89-2-4,sparks from human activity,forest fires,yes,yes,yes,yes
request-89-3-0,trees,thunderstorm,no,no,no,no
request-89-3-1,thunderstorm,lightning strike,yes,no,yes,no
request-89-3-2,lightning strike,ignition of dry trees,yes,no,yes,no
request-89-3-3,ignition of dry trees,forest fires,yes,yes,yes,yes
request-89-4-0,trees,insect infestation,no,no,no,yes
request-89-4-1,insect infestation,dead trees,yes,yes,yes,yes
request-89-4-2,dead trees,increase in flammable materials,yes,no,yes,yes
request-89-4-3,increase in flammable materials,forest fires,yes,no,yes,no
request-89-5-0,trees,heatwave,no,no,no,no
request-89-5-1,heatwave,extremely dry conditions,yes,no,yes,no
request-89-5-2,extremely dry conditions,spontaneous ignition,yes,no,yes,no
request-89-5-3,spontaneous ignition,forest fires,yes,no,yes,yes
request-89-6-0,trees,windy conditions,no,no,no,no
request-89-6-1,windy conditions,sparks spreading,yes,no,yes,no
request-89-6-2,sparks spreading,fire catching on trees,yes,yes,yes,yes
request-89-6-3,fire catching on trees,forest fires,yes,yes,yes,yes
request-90-0-0,increase from 25% to 80% humidity,increase in moisture in the environment,yes,yes,yes,yes
request-90-0-1,increase in moisture in the environment,accumulation of water in the surroundings,yes,yes,yes,yes
request-90-0-2,accumulation of water in the surroundings,formation of standing water,yes,yes,yes,yes
request-90-0-3,formation of standing water,submersion of an individual,yes,no,yes,no
request-90-0-4,submersion of an individual,drown,yes,yes,yes,yes
request-90-1-0,increase from 25% to 80% humidity,increase in moisture in the environment,yes,yes,yes,yes
request-90-1-1,increase in moisture in the environment,difficulty in air exchange due to high humidity,yes,yes,yes,yes
request-90-1-2,difficulty in air exchange due to high humidity,impairment of breathing,yes,yes,yes,yes
request-90-1-3,impairment of breathing,submersion of an individual,no,yes,yes,yes
request-90-1-4,submersion of an individual,drown,yes,yes,yes,yes
request-90-2-0,increase from 25% to 80% humidity,increase in moisture in the environment,yes,yes,yes,yes
request-90-2-1,increase in moisture in the environment,acceleration of mold or algae growth,yes,no,yes,yes
request-90-2-2,acceleration of mold or algae growth,formation of slippery surfaces,yes,yes,yes,no
request-90-2-3,formation of slippery surfaces,fall into water,yes,yes,yes,no
request-90-2-4,fall into water,drown,no,no,yes,no
request-90-3-0,increase from 25% to 80% humidity,increase in moisture in the environment,yes,yes,yes,yes
request-90-3-1,increase in moisture in the environment,weakening of structural integrity due to dampness,yes,no,yes,no
request-90-3-2,weakening of structural integrity due to dampness,collapse of an enclosure into water,yes,yes,yes,no
request-90-3-3,collapse of an enclosure into water,submersion of an individual,yes,no,yes,no
request-90-3-4,submersion of an individual,drown,yes,yes,yes,yes
request-91-0-0,trees' carbon storage,trees' death,no,no,no,no
request-91-0-1,trees' death,carbon release into the atmosphere,yes,yes,yes,no
request-91-0-2,carbon release into the atmosphere,increased atmospheric carbon dioxide,yes,no,yes,no
request-91-0-3,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,no,yes,no
request-91-0-4,enhanced greenhouse effect,global warming,yes,yes,yes,no
request-91-1-0,trees' carbon storage,trees' death,no,no,no,no
request-91-1-1,trees' death,decomposers breaking down organic matter,yes,no,no,no
request-91-1-2,decomposers breaking down organic matter,carbon release into the atmosphere,yes,yes,yes,yes
request-91-1-3,carbon release into the atmosphere,increased atmospheric carbon dioxide,yes,no,yes,no
request-91-1-4,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,no,yes,no
request-91-1-5,enhanced greenhouse effect,global warming,yes,yes,yes,no
request-91-2-0,trees' carbon storage,trees' death,no,no,no,no
request-91-2-1,trees' death,carbon release into the atmosphere,yes,yes,yes,no
request-91-2-2,carbon release into the atmosphere,carbon's absorption of heat energy,yes,no,no,no
request-91-2-3,carbon's absorption of heat energy,increased earth's temperature,yes,no,yes,no
request-91-2-4,increased earth's temperature,global warming,yes,yes,yes,yes
request-91-3-0,trees' carbon storage,trees' death,no,no,no,no
request-91-3-1,trees' death,burning of dead trees,no,no,no,no
request-91-3-2,burning of dead trees,carbon release into the atmosphere,yes,no,yes,no
request-91-3-3,carbon release into the atmosphere,increased atmospheric carbon dioxide,yes,no,yes,no
request-91-3-4,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,no,yes,no
request-91-3-5,enhanced greenhouse effect,global warming,yes,yes,yes,no
request-92-0-0,lower heat capacity of land temperatures,greater absorption and faster response of land temperatures to heat energy,yes,yes,yes,yes
request-92-0-1,greater absorption and faster response of land temperatures to heat energy,land temperatures heat up more quickly than sea temperatures,yes,yes,yes,yes
request-92-0-2,land temperatures heat up more quickly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-1-0,lower heat capacity of land temperatures,reduced thermal inertia of land compared to sea,yes,yes,yes,yes
request-92-1-1,reduced thermal inertia of land compared to sea,land temperatures adjust more rapidly to increased greenhouse gas effects,yes,yes,yes,yes
request-92-1-2,land temperatures adjust more rapidly to increased greenhouse gas effects,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-2-0,lower heat capacity of land temperatures,limited capacity of land to store heat compared to sea,yes,yes,yes,yes
request-92-2-1,limited capacity of land to store heat compared to sea,land releases absorbed heat more quickly compared to sea,yes,yes,yes,yes
request-92-2-2,land releases absorbed heat more quickly compared to sea,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-93-0-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-0-1,rising global temperatures,more frequent extreme weather events,yes,no,yes,yes
request-93-0-2,more frequent extreme weather events,damage to infrastructure,yes,no,yes,no
request-93-0-3,damage to infrastructure,economic disruption,yes,no,yes,no
request-93-0-4,economic disruption,stress on families,yes,yes,yes,yes
request-93-0-5,stress on families,increased parental fatigue,yes,yes,yes,yes
request-93-0-6,increased parental fatigue,lazy parenting,yes,yes,yes,no
request-93-1-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-1-1,rising global temperatures,longer and harsher heatwaves,yes,no,yes,no
request-93-1-2,longer and harsher heatwaves,increased use of air conditioning,yes,no,yes,no
request-93-1-3,increased use of air conditioning,higher energy bills,yes,no,yes,no
request-93-1-4,higher energy bills,financial strain on families,yes,no,yes,yes
request-93-1-5,financial strain on families,increased parental stress,yes,no,yes,yes
request-93-1-6,increased parental stress,lazy parenting,no,yes,yes,no
request-93-2-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-2-1,rising global temperatures,habitat destruction,yes,no,yes,no
request-93-2-2,habitat destruction,loss of biodiversity,yes,no,yes,no
request-93-2-3,loss of biodiversity,reduction in community green spaces,no,yes,no,yes
request-93-2-4,reduction in community green spaces,fewer outdoor activities for children,yes,no,yes,no
request-93-2-5,fewer outdoor activities for children,increased screen time for children,yes,yes,yes,yes
request-93-2-6,increased screen time for children,reduced parental oversight,yes,yes,no,no
request-93-2-7,reduced parental oversight,lazy parenting,no,yes,yes,no
request-93-3-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-3-1,rising global temperatures,melting ice caps,yes,no,yes,no
request-93-3-2,melting ice caps,rising sea levels,yes,no,yes,no
request-93-3-3,rising sea levels,coastal flooding,yes,no,yes,no
request-93-3-4,coastal flooding,forced relocation of families,yes,no,yes,no
request-93-3-5,forced relocation of families,disruption of parental routines,yes,no,yes,no
request-93-3-6,disruption of parental routines,lazy parenting,no,yes,yes,no
request-93-4-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-4-1,rising global temperatures,changing precipitation patterns,yes,no,yes,yes
request-93-4-2,changing precipitation patterns,droughts and water scarcity,yes,no,yes,no
request-93-4-3,droughts and water scarcity,agricultural instability,yes,no,yes,yes
request-93-4-4,agricultural instability,higher food prices,yes,no,yes,yes
request-93-4-5,higher food prices,financial pressure on families,yes,no,yes,no
request-93-4-6,financial pressure on families,increased parental stress,yes,no,yes,yes
request-93-4-7,increased parental stress,lazy parenting,no,yes,yes,no
request-94-0-0,co2 emission,increased greenhouse gas levels,yes,no,yes,yes
request-94-0-1,increased greenhouse gas levels,enhanced greenhouse effect,yes,no,yes,yes
request-94-0-2,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-94-0-3,global temperature rise,polar ice melting,yes,no,yes,no
request-94-0-4,polar ice melting,sea level rise,yes,no,yes,no
request-94-0-5,sea level rise,flooding of coastal areas,yes,no,yes,no
request-94-0-6,flooding of coastal areas,destruction of habitats,yes,yes,yes,no
request-94-0-7,destruction of habitats,increased climate refugees,yes,yes,yes,no
request-94-0-8,increased climate refugees,societal instability,yes,yes,yes,yes
request-94-0-9,societal instability,catastrophe,yes,yes,yes,yes
request-94-1-0,co2 emission,increased greenhouse gas levels,yes,no,yes,yes
request-94-1-1,increased greenhouse gas levels,enhanced greenhouse effect,yes,no,yes,yes
request-94-1-2,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-94-1-3,global temperature rise,more extreme weather events,yes,no,yes,yes
request-94-1-4,more extreme weather events,destruction of infrastructure,yes,no,yes,no
request-94-1-5,destruction of infrastructure,economic instability,yes,no,yes,no
request-94-1-6,economic instability,societal collapse,no,yes,no,no
request-94-1-7,societal collapse,catastrophe,yes,no,no,yes
request-94-2-0,co2 emission,increased greenhouse gas levels,yes,no,yes,yes
request-94-2-1,increased greenhouse gas levels,enhanced greenhouse effect,yes,no,yes,yes
request-94-2-2,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-94-2-3,global temperature rise,ocean temperature rise,yes,no,yes,no
request-94-2-4,ocean temperature rise,coral bleaching,yes,no,yes,no
request-94-2-5,coral bleaching,collapse of marine ecosystems,yes,no,yes,no
request-94-2-6,collapse of marine ecosystems,food chain disruption,yes,yes,yes,yes
request-94-2-7,food chain disruption,global food shortages,yes,yes,yes,yes
request-94-2-8,global food shortages,societal instability,yes,yes,yes,no
request-94-2-9,societal instability,catastrophe,yes,yes,yes,yes
request-94-3-0,co2 emission,increased greenhouse gas levels,yes,no,yes,yes
request-94-3-1,increased greenhouse gas levels,enhanced greenhouse effect,yes,no,yes,yes
request-94-3-2,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-94-3-3,global temperature rise,droughts and heatwaves,yes,no,yes,no
