custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-83-3-0,lithium extraction,infrastructure development,yes,yes,no,no
request-83-3-1,infrastructure development,disruption of natural water flows,yes,no,yes,yes
request-83-3-2,disruption of natural water flows,aquifer degradation,yes,yes,yes,yes
request-83-3-3,aquifer degradation,agricultural collapse,yes,yes,yes,no
request-83-3-4,agricultural collapse,resource scarcity,yes,yes,no,no
request-83-3-5,resource scarcity,conflict over remaining water,yes,yes,yes,no
request-83-4-0,lithium extraction,energyintensive processes,yes,yes,yes,yes
request-83-4-1,energyintensive processes,diversion of water for energy production,yes,yes,yes,yes
request-83-4-2,diversion of water for energy production,reduced freshwater availability,yes,yes,yes,no
request-83-4-3,reduced freshwater availability,competition between users,yes,yes,yes,yes
request-83-4-4,competition between users,tensions over resource control,yes,yes,yes,yes
request-83-4-5,tensions over resource control,violent clashes,yes,yes,yes,yes
request-84-0-0,human intervention in natural processes,pollution,yes,yes,yes,yes
request-84-0-1,pollution,environmental degradation,yes,yes,yes,no
request-84-0-2,environmental degradation,ecosystem disruption,yes,yes,yes,yes
request-84-0-3,ecosystem disruption,dangers,yes,yes,yes,yes
request-84-1-0,human intervention in natural processes,deforestation,yes,yes,yes,yes
request-84-1-1,deforestation,habitat loss,yes,yes,yes,yes
request-84-1-2,habitat loss,species extinction,yes,yes,yes,no
request-84-1-3,species extinction,ecosystem disruption,yes,yes,yes,yes
request-84-1-4,ecosystem disruption,dangers,yes,yes,yes,yes
request-84-2-0,human intervention in natural processes,increased greenhouse gas emissions,yes,yes,yes,yes
request-84-2-1,increased greenhouse gas emissions,global warming,yes,no,yes,no
request-84-2-2,global warming,extreme weather events,yes,no,yes,no
request-84-2-3,extreme weather events,dangers,yes,no,yes,no
request-84-3-0,human intervention in natural processes,soil erosion,yes,yes,yes,no
request-84-3-1,soil erosion,reduced soil fertility,yes,yes,yes,no
request-84-3-2,reduced soil fertility,decreased crop yields,yes,yes,yes,no
request-84-3-3,decreased crop yields,food shortages,yes,no,no,no
request-84-3-4,food shortages,dangers,yes,yes,yes,no
request-84-4-0,human intervention in natural processes,overfishing,yes,yes,yes,yes
request-84-4-1,overfishing,depletion of fish stocks,yes,no,yes,no
request-84-4-2,depletion of fish stocks,fishery collapse,yes,no,yes,no
request-84-4-3,fishery collapse,economic instability,yes,no,no,no
request-84-4-4,economic instability,dangers,yes,yes,yes,no
request-84-5-0,human intervention in natural processes,introduction of invasive species,yes,yes,yes,yes
request-84-5-1,introduction of invasive species,biodiversity loss,yes,no,yes,no
request-84-5-2,biodiversity loss,ecosystem instability,yes,yes,yes,no
request-84-5-3,ecosystem instability,dangers,yes,yes,yes,yes
request-84-6-0,human intervention in natural processes,water pollution,yes,yes,yes,yes
request-84-6-1,water pollution,waterborne diseases,yes,no,yes,no
request-84-6-2,waterborne diseases,public health crises,yes,yes,yes,yes
request-84-6-3,public health crises,dangers,yes,yes,yes,yes
request-84-7-0,human intervention in natural processes,urbanization,yes,yes,yes,yes
request-84-7-1,urbanization,habitat fragmentation,yes,no,yes,no
request-84-7-2,habitat fragmentation,loss of ecosystem services,yes,no,yes,no
request-84-7-3,loss of ecosystem services,dangers,yes,yes,yes,yes
request-84-8-0,human intervention in natural processes,emission of cfcs,yes,yes,yes,yes
request-84-8-1,emission of cfcs,ozone layer depletion,yes,no,yes,no
request-84-8-2,ozone layer depletion,increased uv radiation,yes,no,yes,no
request-84-8-3,increased uv radiation,skin cancer rise,yes,no,yes,no
request-84-8-4,skin cancer rise,dangers,yes,yes,yes,yes
request-84-9-0,human intervention in natural processes,groundwater overextraction,yes,yes,yes,yes
request-84-9-1,groundwater overextraction,land subsidence,yes,no,yes,no
request-84-9-2,land subsidence,infrastructure collapse,yes,yes,yes,no
request-84-9-3,infrastructure collapse,dangers,yes,yes,yes,yes
request-84-10-0,human intervention in natural processes,eutrophication,yes,yes,yes,yes
request-84-10-1,eutrophication,algal blooms,yes,no,yes,no
request-84-10-2,algal blooms,marine dead zones,yes,no,yes,no
request-84-10-3,marine dead zones,collapse of fisheries,yes,no,yes,no
request-84-10-4,collapse of fisheries,dangers,yes,yes,yes,yes
request-84-11-0,human intervention in natural processes,climate change,yes,no,yes,no
request-84-11-1,climate change,sealevel rise,yes,no,yes,no
request-84-11-2,sealevel rise,coastal flooding,yes,no,yes,no
request-84-11-3,coastal flooding,mass displacement,yes,yes,yes,yes
request-84-11-4,mass displacement,dangers,yes,yes,yes,yes
request-84-12-0,human intervention in natural processes,air pollution,yes,yes,yes,yes
request-84-12-1,air pollution,respiratory diseases,yes,no,yes,no
request-84-12-2,respiratory diseases,public health crisis,yes,yes,yes,yes
request-84-12-3,public health crisis,dangers,yes,yes,yes,yes
request-84-13-0,human intervention in natural processes,soil contamination,yes,yes,yes,yes
request-84-13-1,soil contamination,toxic exposure,yes,yes,yes,yes
request-84-13-2,toxic exposure,health risks,yes,yes,yes,yes
request-84-13-3,health risks,dangers,yes,yes,no,yes
request-84-14-0,human intervention in natural processes,plastic pollution,yes,yes,yes,yes
request-84-14-1,plastic pollution,marine life entanglement,yes,no,yes,no
request-84-14-2,marine life entanglement,biodiversity loss,yes,no,yes,no
request-84-14-3,biodiversity loss,dangers,yes,yes,yes,yes
request-84-15-0,human intervention in natural processes,chemical pollution,yes,yes,yes,yes
request-84-15-1,chemical pollution,bioaccumulation,yes,no,yes,no
request-84-15-2,bioaccumulation,biomagnification,yes,yes,yes,no
request-84-15-3,biomagnification,top predator decline,yes,no,yes,no
request-84-15-4,top predator decline,dangers,yes,yes,yes,yes
request-84-16-0,human intervention in natural processes,dam construction,yes,yes,yes,yes
request-84-16-1,dam construction,disrupted river ecosystems,yes,no,yes,yes
request-84-16-2,disrupted river ecosystems,fish migration blockage,yes,yes,yes,yes
request-84-16-3,fish migration blockage,ecosystem collapse,yes,yes,no,no
request-84-16-4,ecosystem collapse,dangers,yes,yes,yes,yes
request-84-17-0,human intervention in natural processes,overhunting,yes,yes,yes,no
request-84-17-1,overhunting,prey species decline,yes,yes,yes,no
request-84-17-2,prey species decline,predator starvation,yes,no,yes,no
request-84-17-3,predator starvation,ecosystem imbalance,yes,yes,no,yes
request-84-17-4,ecosystem imbalance,dangers,yes,yes,yes,yes
request-85-0-0,the soil damage from lithium extraction,erosion of topsoil,yes,no,no,no
request-85-0-1,erosion of topsoil,release of particulate matter,yes,no,yes,no
request-85-0-2,release of particulate matter,air contamination,yes,yes,yes,no
request-85-1-0,the soil damage from lithium extraction,exposure of subsurface minerals,yes,yes,yes,yes
request-85-1-1,exposure of subsurface minerals,volatilization of toxic compounds,yes,no,yes,yes
request-85-1-2,volatilization of toxic compounds,air contamination,yes,yes,yes,no
request-85-2-0,the soil damage from lithium extraction,degradation of microbial ecosystems,yes,yes,yes,yes
request-85-2-1,degradation of microbial ecosystems,disruption of natural decomposition,yes,yes,yes,yes
request-85-2-2,disruption of natural decomposition,methane emissions,yes,yes,yes,no
request-85-2-3,methane emissions,air contamination,yes,no,yes,no
request-85-3-0,the soil damage from lithium extraction,increased dust generation,yes,yes,yes,yes
request-85-3-1,increased dust generation,suspension of fine particles,yes,no,yes,yes
request-85-3-2,suspension of fine particles,air contamination,yes,yes,yes,yes
request-85-4-0,the soil damage from lithium extraction,contamination of groundwater,yes,yes,yes,no
request-85-4-1,contamination of groundwater,release of volatile organic compounds,yes,yes,yes,yes
request-85-4-2,release of volatile organic compounds,air contamination,yes,yes,yes,no
request-85-5-0,the soil damage from lithium extraction,loss of vegetation cover,yes,yes,yes,yes
request-85-5-1,loss of vegetation cover,reduced air filtration capacity,yes,yes,yes,no
request-85-5-2,reduced air filtration capacity,accumulation of pollutants,yes,yes,yes,yes
request-85-5-3,accumulation of pollutants,air contamination,yes,yes,yes,yes
request-85-6-0,the soil damage from lithium extraction,heavy metal leaching,yes,yes,yes,yes
request-85-6-1,heavy metal leaching,windborne dispersion,no,no,no,no
request-85-6-2,windborne dispersion,air contamination,yes,yes,yes,no
request-86-0-0,green co2,increased atmospheric co2,no,no,no,no
request-86-0-1,increased atmospheric co2,greenhouse effect,yes,no,yes,no
request-86-0-2,greenhouse effect,rising temperatures,yes,no,yes,no
request-86-0-3,rising temperatures,global warming,no,yes,no,yes
request-86-1-0,green co2,ocean acidification,no,no,yes,no
request-86-1-1,ocean acidification,disrupted ecosystems,yes,no,yes,no
request-86-1-2,disrupted ecosystems,reduced carbon sinks,yes,yes,yes,yes
request-86-1-3,reduced carbon sinks,global warming,yes,yes,no,yes
request-86-2-0,green co2,permafrost thaw,no,yes,no,no
request-86-2-1,permafrost thaw,methane release,yes,yes,yes,no
request-86-2-2,methane release,amplified greenhouse effect,yes,yes,yes,yes
request-86-2-3,amplified greenhouse effect,global warming,yes,yes,yes,no
request-86-3-0,green co2,ice cap melting,no,no,no,no
request-86-3-1,ice cap melting,reduced albedo,yes,yes,yes,yes
request-86-3-2,reduced albedo,increased solar absorption,yes,yes,yes,no
request-86-3-3,increased solar absorption,global warming,yes,no,no,no
request-87-0-0,gasoline burning,increased fossil fuel demand,yes,yes,yes,no
request-87-0-1,increased fossil fuel demand,increased fossil fuel extraction,yes,no,yes,no
request-87-0-2,increased fossil fuel extraction,methane leakage during extraction,yes,no,yes,yes
request-87-0-3,methane leakage during extraction,methane,no,yes,no,no
request-87-1-0,gasoline burning,co2 emissions,yes,no,yes,no
request-87-1-1,co2 emissions,global warming,yes,no,yes,no
request-87-1-2,global warming,thawing permafrost,yes,yes,yes,no
request-87-1-3,thawing permafrost,methane release from permafrost,yes,yes,yes,no
request-87-1-4,methane release from permafrost,methane,yes,no,yes,no
request-87-2-0,gasoline burning,increased crude oil demand,yes,yes,yes,no
request-87-2-1,increased crude oil demand,increased oil extraction,yes,no,yes,no
request-87-2-2,increased oil extraction,associated natural gas venting,yes,yes,yes,no
request-87-2-3,associated natural gas venting,methane emissions,yes,no,yes,yes
request-87-2-4,methane emissions,methane,no,yes,no,no
request-87-3-0,gasoline burning,increased oil drilling,yes,no,no,no
request-87-3-1,increased oil drilling,fracking operations,no,yes,no,yes
request-87-3-2,fracking operations,methane leakage from fracking,yes,no,yes,no
request-87-3-3,methane leakage from fracking,methane,yes,no,yes,no
request-87-4-0,gasoline burning,increased gasoline production,no,no,no,no
request-87-4-1,increased gasoline production,natural gas usage in refining,yes,yes,yes,yes
request-87-4-2,natural gas usage in refining,methane leakage during natural gas extraction,no,no,no,no
request-87-4-3,methane leakage during natural gas extraction,methane,yes,yes,no,no
request-88-0-0,cars,exhaust emissions,yes,no,yes,no
request-88-0-1,exhaust emissions,air pollutants,yes,no,yes,no
request-88-0-2,air pollutants,pollution,yes,no,yes,no
request-88-1-0,cars,fossil fuel combustion,yes,no,yes,no
request-88-1-1,fossil fuel combustion,carbon emissions,yes,no,yes,no
request-88-1-2,carbon emissions,pollution,yes,no,yes,no
request-88-2-0,cars,traffic congestion,yes,no,yes,yes
request-88-2-1,traffic congestion,idling engines,yes,no,yes,no
request-88-2-2,idling engines,increased emissions,yes,no,yes,no
request-88-2-3,increased emissions,pollution,yes,no,yes,yes
request-88-3-0,cars,poor vehicle maintenance,no,no,no,no
request-88-3-1,poor vehicle maintenance,malfunctioning engines,yes,no,yes,no
request-88-3-2,malfunctioning engines,toxic fumes,yes,yes,yes,no
request-88-3-3,toxic fumes,pollution,yes,yes,yes,yes
request-88-4-0,cars,tire wear,yes,no,yes,no
request-88-4-1,tire wear,microplastics,yes,no,yes,yes
request-88-4-2,microplastics,pollution,yes,yes,yes,yes
request-88-5-0,cars,automotive waste,yes,no,yes,no
request-88-5-1,automotive waste,improper disposal,yes,yes,yes,yes
request-88-5-2,improper disposal,soil pollution,yes,no,yes,no
request-88-5-3,soil pollution,pollution,yes,yes,no,yes
request-88-6-0,cars,brake pad wear,yes,no,yes,no
request-88-6-1,brake pad wear,heavy metal particles,yes,yes,yes,no
request-88-6-2,heavy metal particles,air pollution,yes,yes,yes,yes
request-88-6-3,air pollution,pollution,yes,no,no,no
request-88-7-0,cars,oil leaks,yes,no,yes,no
request-88-7-1,oil leaks,soil contamination,yes,no,yes,no
request-88-7-2,soil contamination,pollution,yes,yes,yes,yes
request-89-0-0,trees,dry vegetation shedding,yes,no,yes,no
request-89-0-1,dry vegetation shedding,flammable material accumulation,yes,no,yes,no
request-89-0-2,flammable material accumulation,ignition,no,no,yes,no
request-89-0-3,ignition,forest fires,yes,yes,yes,no
request-89-1-0,trees,dense forest formation,yes,no,yes,no
request-89-1-1,dense forest formation,underbrush desiccation,yes,yes,yes,no
request-89-1-2,underbrush desiccation,fire susceptibility,yes,no,yes,no
request-89-1-3,fire susceptibility,forest fires,no,yes,no,no
request-89-2-0,trees,pine resin secretion,yes,no,yes,no
request-89-2-1,pine resin secretion,flammable resin presence,yes,no,yes,no
request-89-2-2,flammable resin presence,sparkinduced ignition,yes,no,yes,no
