custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-169-4-4,lack of air conditioning,heatrelated illnesses,yes,no
request-169-4-5,heatrelated illnesses,hot weather deaths,yes,yes
request-169-5-0,heat,high temperatures,yes,yes
request-169-5-1,high temperatures,air pollution,no,no
request-169-5-2,air pollution,respiratory problems,yes,no
request-169-5-3,respiratory problems,hot weather deaths,yes,no
request-169-6-0,heat,high temperatures,yes,yes
request-169-6-1,high temperatures,drought,no,yes
request-169-6-2,drought,water scarcity,yes,no
request-169-6-3,water scarcity,dehydration,no,no
request-169-6-4,dehydration,hot weather deaths,yes,yes
request-169-7-0,heat,high temperatures,yes,yes
request-169-7-1,high temperatures,wildfires,yes,yes
request-169-7-2,wildfires,air pollution,yes,no
request-169-7-3,air pollution,respiratory problems,yes,no
request-169-7-4,respiratory problems,hot weather deaths,yes,no
request-169-8-0,heat,high temperatures,yes,yes
request-169-8-1,high temperatures,wildfires,yes,yes
request-169-8-2,wildfires,displacement of people,yes,no
request-169-8-3,displacement of people,lack of access to medical care,yes,yes
request-169-8-4,lack of access to medical care,hot weather deaths,yes,no
request-169-9-0,heat,high temperatures,yes,yes
request-169-9-1,high temperatures,increased risk of foodborne illnesses,yes,no
request-169-9-2,increased risk of foodborne illnesses,food poisoning,yes,yes
request-169-9-3,food poisoning,hot weather deaths,no,no
request-169-10-0,heat,high temperatures,yes,yes
request-169-10-1,high temperatures,increased risk of waterborne diseases,yes,no
request-169-10-2,increased risk of waterborne diseases,waterborne illnesses,yes,yes
request-169-10-3,waterborne illnesses,hot weather deaths,no,no
request-169-11-0,heat,high temperatures,yes,yes
request-169-11-1,high temperatures,heat stress on vulnerable populations,yes,no
request-169-11-2,heat stress on vulnerable populations,exacerbation of preexisting medical conditions,yes,yes
request-169-11-3,exacerbation of preexisting medical conditions,hot weather deaths,yes,yes
request-170-0-0,lack of air conditioning,increased indoor temperatures,yes,no
request-170-0-1,increased indoor temperatures,heatrelated illnesses,yes,no
request-170-0-2,heatrelated illnesses,hot weather deaths,yes,yes
request-170-1-0,lack of air conditioning,reduced heat escape options,yes,no
request-170-1-1,reduced heat escape options,prolonged heat exposure,yes,yes
request-170-1-2,prolonged heat exposure,dehydration,yes,no
request-170-1-3,dehydration,hot weather deaths,yes,yes
request-170-2-0,lack of air conditioning,inability to cool down,yes,yes
request-170-2-1,inability to cool down,overheating,yes,yes
request-170-2-2,overheating,organ failure,yes,no
request-170-2-3,organ failure,hot weather deaths,no,no
request-170-3-0,lack of air conditioning,poor air quality,no,no
request-170-3-1,poor air quality,respiratory distress,yes,no
request-170-3-2,respiratory distress,heat stroke,no,no
request-170-3-3,heat stroke,hot weather deaths,yes,yes
request-170-4-0,lack of air conditioning,increased energy expenditure,no,no
request-170-4-1,increased energy expenditure,fatigue,no,no
request-170-4-2,fatigue,accidents or injuries,yes,yes
request-170-4-3,accidents or injuries,hot weather deaths,no,yes
request-170-5-0,lack of air conditioning,disrupted sleep patterns,yes,no
request-170-5-1,disrupted sleep patterns,weakened immune system,yes,yes
request-170-5-2,weakened immune system,increased vulnerability to heat,no,no
request-170-5-3,increased vulnerability to heat,hot weather deaths,yes,yes
request-171-0-0,cold,hypothermia,yes,no
request-171-0-1,hypothermia,cold weather deaths,yes,yes
request-171-1-0,cold,increased energy expenditure,yes,no
request-171-1-1,increased energy expenditure,depletion of energy reserves,yes,no
request-171-1-2,depletion of energy reserves,weakened immune system,yes,no
request-171-1-3,weakened immune system,increased susceptibility to illness,yes,yes
request-171-1-4,increased susceptibility to illness,cold weather deaths,no,no
request-171-2-0,cold,reduced blood circulation,no,yes
request-171-2-1,reduced blood circulation,organ failure,yes,yes
request-171-2-2,organ failure,cold weather deaths,no,no
request-171-3-0,cold,frostbite,yes,no
request-171-3-1,frostbite,infection,no,no
request-171-3-2,infection,sepsis,yes,no
request-171-3-3,sepsis,cold weather deaths,no,no
request-171-4-0,cold,increased respiratory problems,yes,no
request-171-4-1,increased respiratory problems,respiratory failure,yes,yes
request-171-4-2,respiratory failure,cold weather deaths,no,no
request-171-5-0,cold,increased risk of falls on icy surfaces,yes,no
request-171-5-1,increased risk of falls on icy surfaces,traumatic injuries,yes,yes
request-171-5-2,traumatic injuries,fatal complications,yes,no
request-171-5-3,fatal complications,cold weather deaths,yes,yes
request-171-6-0,cold,poor air quality,no,no
request-171-6-1,poor air quality,respiratory distress,yes,no
request-171-6-2,respiratory distress,cardiac arrest,no,no
request-171-6-3,cardiac arrest,cold weather deaths,no,no
request-171-7-0,cold,disrupted food and water access,no,no
request-171-7-1,disrupted food and water access,malnutrition,yes,no
request-171-7-2,malnutrition,weakened immune system,yes,no
request-171-7-3,weakened immune system,increased mortality,yes,no
request-171-7-4,increased mortality,cold weather deaths,no,yes
request-171-8-0,cold,increased mental health issues,yes,no
request-171-8-1,increased mental health issues,reduced selfcare,yes,yes
request-171-8-2,reduced selfcare,neglect of health needs,yes,yes
request-171-8-3,neglect of health needs,fatal outcomes,yes,no
request-171-8-4,fatal outcomes,cold weather deaths,yes,yes
request-171-9-0,cold,overexertion from shoveling snow or performing strenuous activities in cold weather,no,no
request-171-9-1,overexertion from shoveling snow or performing strenuous activities in cold weather,cardiac events,yes,yes
request-171-9-2,cardiac events,cold weather deaths,no,no
request-172-0-0,weakened immune system in the winter,increased susceptibility to infections,yes,yes
request-172-0-1,increased susceptibility to infections,development of severe illness,no,yes
request-172-0-2,development of severe illness,organ failure,yes,yes
request-172-0-3,organ failure,death,yes,no
request-172-1-0,weakened immune system in the winter,impaired ability to fight off pathogens,yes,yes
request-172-1-1,impaired ability to fight off pathogens,bacterial or viral infection,yes,yes
request-172-1-2,bacterial or viral infection,sepsis,yes,no
request-172-1-3,sepsis,death,yes,no
request-172-2-0,weakened immune system in the winter,reduced effectiveness of vaccinations,no,no
request-172-2-1,reduced effectiveness of vaccinations,increased risk of flu or pneumonia,yes,no
request-172-2-2,increased risk of flu or pneumonia,respiratory failure,no,no
request-172-2-3,respiratory failure,death,yes,no
request-172-3-0,weakened immune system in the winter,increased inflammation,yes,no
request-172-3-1,increased inflammation,exacerbation of underlying chronic conditions,yes,yes
request-172-3-2,exacerbation of underlying chronic conditions,cardiac arrest,no,no
request-172-3-3,cardiac arrest,death,yes,no
request-172-4-0,weakened immune system in the winter,poor wound healing,no,no
request-172-4-1,poor wound healing,development of secondary infections,yes,yes
request-172-4-2,development of secondary infections,multiorgan failure,no,yes
request-172-4-3,multiorgan failure,death,yes,no
request-172-5-0,weakened immune system in the winter,increased risk of opportunistic infections,yes,no
request-172-5-1,increased risk of opportunistic infections,severe dehydration,no,yes
request-172-5-2,severe dehydration,electrolyte imbalance,yes,no
request-172-5-3,electrolyte imbalance,death,yes,yes
request-172-6-0,weakened immune system in the winter,reduced white blood cell count,no,no
request-172-6-1,reduced white blood cell count,inability to combat infection,yes,no
request-172-6-2,inability to combat infection,toxic shock syndrome,yes,yes
request-172-6-3,toxic shock syndrome,death,yes,no
request-172-7-0,weakened immune system in the winter,increased vulnerability to cold and flu viruses,yes,yes
request-172-7-1,increased vulnerability to cold and flu viruses,acute respiratory distress syndrome,no,no
request-172-7-2,acute respiratory distress syndrome,respiratory failure,yes,no
request-172-7-3,respiratory failure,death,yes,no
request-172-8-0,weakened immune system in the winter,impaired immune response,no,yes
request-172-8-1,impaired immune response,uncontrolled viral replication,yes,yes
request-172-8-2,uncontrolled viral replication,cytokine storm,yes,no
request-172-8-3,cytokine storm,death,yes,no
request-172-9-0,weakened immune system in the winter,increased risk of secondary bacterial infections,yes,no
request-172-9-1,increased risk of secondary bacterial infections,severe sepsis,no,yes
request-172-9-2,severe sepsis,septic shock,yes,no
request-172-9-3,septic shock,death,yes,no
request-172-10-0,weakened immune system in the winter,reduced ability to heal,yes,no
request-172-10-1,reduced ability to heal,development of chronic wounds,yes,yes
request-172-10-2,development of chronic wounds,infection,yes,no
request-172-10-3,infection,death,yes,no
request-172-11-0,weakened immune system in the winter,increased susceptibility to fungal infections,yes,yes
request-172-11-1,increased susceptibility to fungal infections,invasive fungal disease,yes,no
request-172-11-2,invasive fungal disease,organ failure,yes,no
request-172-11-3,organ failure,death,yes,no
request-172-12-0,weakened immune system in the winter,impaired immune surveillance,yes,yes
request-172-12-1,impaired immune surveillance,undetected cancer progression,yes,yes
request-172-12-2,undetected cancer progression,metastasis,yes,yes
request-172-12-3,metastasis,death,yes,no
request-172-13-0,weakened immune system in the winter,increased risk of autoimmune disorders,no,no
request-172-13-1,increased risk of autoimmune disorders,immune system attacking healthy cells,yes,yes
request-172-13-2,immune system attacking healthy cells,organ damage,yes,no
request-172-13-3,organ damage,death,yes,yes
request-172-14-0,weakened immune system in the winter,reduced vaccine efficacy,no,no
request-172-14-1,reduced vaccine efficacy,increased risk of vaccinepreventable diseases,yes,no
request-172-14-2,increased risk of vaccinepreventable diseases,complications,yes,yes
request-172-14-3,complications,death,yes,yes
request-172-15-0,weakened immune system in the winter,increased risk of pneumonia,yes,no
request-172-15-1,increased risk of pneumonia,acute respiratory failure,no,yes
request-172-15-2,acute respiratory failure,cardiac arrest,no,no
request-172-15-3,cardiac arrest,death,yes,no
request-172-16-0,weakened immune system in the winter,impaired barrier function,no,no
request-172-16-1,impaired barrier function,increased risk of skin infections,yes,yes
request-172-16-2,increased risk of skin infections,sepsis,no,no
request-172-16-3,sepsis,death,yes,no
request-172-17-0,weakened immune system in the winter,increased risk of gastrointestinal infections,yes,no
request-172-17-1,increased risk of gastrointestinal infections,severe dehydration,yes,yes
request-172-17-2,severe dehydration,electrolyte imbalance,yes,no
request-172-17-3,electrolyte imbalance,death,yes,yes
