custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-81-1-1,chemical leakage from mining waste,contamination of groundwater reserves,yes,no,yes,yes
request-81-1-2,contamination of groundwater reserves,toxification of drinking water supplies,yes,yes,yes,no
request-81-1-3,toxification of drinking water supplies,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-2-0,the impacts of mining,excessive groundwater extraction for mineral processing,yes,yes,no,yes
request-81-2-1,excessive groundwater extraction for mineral processing,depletion of aquifers,yes,no,yes,yes
request-81-2-2,depletion of aquifers,drying of community wells and springs,yes,no,yes,no
request-81-2-3,drying of community wells and springs,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-3-0,the impacts of mining,disruption of natural watersheds,yes,yes,yes,yes
request-81-3-1,disruption of natural watersheds,altered surface water flow patterns,yes,yes,yes,yes
request-81-3-2,altered surface water flow patterns,reduced availability of freshwater for irrigation and domestic use,yes,yes,yes,yes
request-81-3-3,reduced availability of freshwater for irrigation and domestic use,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-4-0,the impacts of mining,acid mine drainage formation,yes,yes,yes,yes
request-81-4-1,acid mine drainage formation,acidification of nearby rivers and streams,yes,no,yes,no
request-81-4-2,acidification of nearby rivers and streams,destruction of aquatic ecosystems,yes,no,yes,no
request-81-4-3,destruction of aquatic ecosystems,loss of traditional water sources for communities,yes,yes,yes,yes
request-81-4-4,loss of traditional water sources for communities,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-5-0,the impacts of mining,infrastructure development for mining operations,yes,yes,no,yes
request-81-5-1,infrastructure development for mining operations,diversion of rivers for industrial use,yes,yes,yes,yes
request-81-5-2,diversion of rivers for industrial use,restricted water access for downstream communities,yes,no,yes,yes
request-81-5-3,restricted water access for downstream communities,jeopardized access to water for affected communities,yes,yes,no,yes
request-81-6-0,the impacts of mining,heavy metal pollution from tailings,yes,yes,yes,yes
request-81-6-1,heavy metal pollution from tailings,bioaccumulation in local food and water,yes,no,yes,yes
request-81-6-2,bioaccumulation in local food and water,health crises prompting water avoidance,yes,yes,yes,yes
request-81-6-3,health crises prompting water avoidance,jeopardized access to water for affected communities,yes,yes,yes,yes
request-82-0-0,pumping of 22 million liters of water into lithiumrich brine reservoirs,dissolution of lithium salts into the aqueous solution,yes,no,no,no
request-82-0-1,dissolution of lithium salts into the aqueous solution,extraction of lithiumenriched brine to the surface,no,no,no,no
request-82-0-2,extraction of lithiumenriched brine to the surface,evaporation of water in solar ponds to concentrate lithium,yes,no,no,yes
request-82-0-3,evaporation of water in solar ponds to concentrate lithium,separation of lithium concentrate from residual brine,no,no,yes,no
request-82-0-4,separation of lithium concentrate from residual brine,chemical processing to isolate lithium carbonate or hydroxide,yes,yes,no,yes
request-82-0-5,chemical processing to isolate lithium carbonate or hydroxide,refinement into one ton of batterygrade lithium,yes,yes,yes,yes
request-82-1-0,injection of 22 million liters of water into geothermal lithium brine deposits,heating and pressurization of water to dissolve lithium compounds,yes,no,no,no
request-82-1-1,heating and pressurization of water to dissolve lithium compounds,recovery of lithiumbearing geothermal fluid,yes,no,no,no
request-82-1-2,recovery of lithiumbearing geothermal fluid,filtration to remove impurities from the brine,no,no,yes,no
request-82-1-3,filtration to remove impurities from the brine,electrodialysis or ion exchange to extract lithium ions,no,no,no,no
request-82-1-4,electrodialysis or ion exchange to extract lithium ions,crystallization of lithium salts,yes,no,yes,no
request-82-1-5,crystallization of lithium salts,final reduction to metallic lithium,no,no,no,no
request-82-2-0,use of 22 million liters of water in direct lithium extraction  systems,binding of lithium ions to selective adsorbents or solvents,no,no,no,no
request-82-2-1,binding of lithium ions to selective adsorbents or solvents,desorption of lithium into a purified solution,yes,no,no,no
request-82-2-2,desorption of lithium into a purified solution,electrochemical treatment to recover lithium,yes,yes,yes,yes
request-82-2-3,electrochemical treatment to recover lithium,precipitation of lithium carbonate or hydroxide,yes,no,yes,no
request-82-2-4,precipitation of lithium carbonate or hydroxide,thermal reduction to produce lithium metal,no,no,no,no
request-82-3-0,application of 22 million liters of water to leach lithium from clay deposits,acid or alkaline treatment to release lithium ions,yes,yes,yes,yes
request-82-3-1,acid or alkaline treatment to release lithium ions,neutralization and filtration of the leachate,yes,no,no,yes
request-82-3-2,neutralization and filtration of the leachate,solvent extraction to concentrate lithium,yes,yes,no,no
request-82-3-3,solvent extraction to concentrate lithium,electrolysis of lithium chloride to yield pure lithium  ,no,no,no,no
request-83-0-0,lithium extraction,water depletion,yes,no,yes,yes
request-83-0-1,water depletion,aquifer overuse,no,yes,no,yes
request-83-0-2,aquifer overuse,groundwater contamination,yes,no,yes,no
request-83-0-3,groundwater contamination,reduced agricultural yields,yes,no,yes,no
request-83-0-4,reduced agricultural yields,food insecurity,yes,no,yes,no
request-83-0-5,food insecurity,economic stress,yes,yes,yes,yes
request-83-0-6,economic stress,social tensions,yes,yes,yes,yes
request-83-0-7,social tensions,waterrelated conflicts,yes,yes,yes,yes
request-83-1-0,lithium extraction,ecosystem disruption,yes,no,yes,yes
request-83-1-1,ecosystem disruption,biodiversity loss,yes,yes,yes,yes
request-83-1-2,biodiversity loss,reduced water purification services,yes,yes,yes,no
request-83-1-3,reduced water purification services,contaminated surface water,yes,yes,yes,yes
request-83-1-4,contaminated surface water,community health crises,yes,yes,yes,yes
request-83-1-5,community health crises,competition for clean water,yes,yes,yes,yes
request-83-1-6,competition for clean water,waterrelated conflicts,yes,yes,yes,no
request-83-2-0,lithium extraction,infrastructure development,yes,yes,yes,yes
request-83-2-1,infrastructure development,landuse changes,yes,yes,yes,yes
request-83-2-2,landuse changes,displacement of local communities,yes,yes,yes,yes
request-83-2-3,displacement of local communities,increased pressure on new water sources,yes,yes,yes,yes
request-83-2-4,increased pressure on new water sources,resource competition,yes,yes,yes,yes
request-83-2-5,resource competition,waterrelated conflicts,yes,yes,yes,no
request-83-3-0,lithium extraction,waterintensive processing,yes,yes,yes,yes
request-83-3-1,waterintensive processing,lowered water tables,yes,yes,yes,no
request-83-3-2,lowered water tables,drying of natural springs,yes,yes,yes,no
request-83-3-3,drying of natural springs,loss of irrigation access,yes,yes,yes,no
request-83-3-4,loss of irrigation access,farmerindustry disputes,yes,yes,yes,yes
request-83-3-5,farmerindustry disputes,waterrelated conflicts,yes,yes,yes,yes
request-83-4-0,lithium extraction,toxic wastewater leakage,yes,no,yes,yes
request-83-4-1,toxic wastewater leakage,soil degradation,yes,yes,yes,no
request-83-4-2,soil degradation,reduced groundwater recharge,yes,yes,yes,yes
request-83-4-3,reduced groundwater recharge,longterm water scarcity,yes,yes,yes,yes
request-83-4-4,longterm water scarcity,intercommunity rivalry,yes,yes,yes,no
request-83-4-5,intercommunity rivalry,waterrelated conflicts,yes,yes,yes,yes
request-83-5-0,lithium extraction,corporate water privatization,yes,no,no,no
request-83-5-1,corporate water privatization,restricted public access,yes,yes,yes,no
request-83-5-2,restricted public access,marginalization of indigenous groups,yes,yes,yes,yes
request-83-5-3,marginalization of indigenous groups,legal battles over water rights,yes,yes,yes,yes
request-83-5-4,legal battles over water rights,escalated hostilities,yes,yes,yes,yes
request-83-5-5,escalated hostilities,waterrelated conflicts,yes,yes,yes,yes
request-84-0-0,human intervention in natural processes,deforestation,yes,yes,yes,yes
request-84-0-1,deforestation,habitat fragmentation,yes,no,yes,yes
request-84-0-2,habitat fragmentation,biodiversity loss,yes,no,yes,no
request-84-0-3,biodiversity loss,ecosystem instability,yes,yes,yes,no
request-84-0-4,ecosystem instability,increased vulnerability to invasive species,yes,yes,yes,yes
request-84-0-5,increased vulnerability to invasive species,agricultural collapse,yes,yes,yes,yes
request-84-0-6,agricultural collapse,food insecurity,yes,no,yes,no
request-84-0-7,food insecurity,dangers,yes,yes,yes,yes
request-84-1-0,human intervention in natural processes,industrial pollution,yes,yes,yes,no
request-84-1-1,industrial pollution,toxic chemical accumulation,yes,yes,yes,yes
request-84-1-2,toxic chemical accumulation,water contamination,yes,yes,yes,yes
request-84-1-3,water contamination,aquatic ecosystem collapse,yes,yes,yes,yes
request-84-1-4,aquatic ecosystem collapse,loss of fisheries,yes,yes,yes,no
request-84-1-5,loss of fisheries,economic displacement,yes,yes,yes,no
request-84-1-6,economic displacement,social conflict,yes,yes,yes,yes
request-84-1-7,social conflict,dangers,yes,yes,yes,yes
request-84-2-0,human intervention in natural processes,fossil fuel combustion,yes,yes,yes,yes
request-84-2-1,fossil fuel combustion,atmospheric co₂ rise,yes,no,yes,no
request-84-2-2,atmospheric co₂ rise,ocean acidification,yes,no,yes,no
request-84-2-3,ocean acidification,coral reef degradation,yes,no,yes,no
request-84-2-4,coral reef degradation,coastal erosion,yes,yes,yes,yes
request-84-2-5,coastal erosion,flooding disasters,yes,yes,yes,yes
request-84-2-6,flooding disasters,dangers,yes,no,yes,yes
request-84-3-0,human intervention in natural processes,urban sprawl,yes,yes,yes,yes
request-84-3-1,urban sprawl,wetland destruction,yes,no,yes,no
request-84-3-2,wetland destruction,loss of natural flood buffers,yes,yes,yes,yes
request-84-3-3,loss of natural flood buffers,catastrophic storm damage,yes,yes,yes,yes
request-84-3-4,catastrophic storm damage,infrastructure failure,yes,yes,yes,yes
request-84-3-5,infrastructure failure,dangers,yes,yes,yes,yes
request-84-4-0,human intervention in natural processes,overextraction of groundwater,yes,yes,yes,yes
request-84-4-1,overextraction of groundwater,aquifer depletion,yes,no,yes,no
request-84-4-2,aquifer depletion,soil subsidence,yes,no,yes,no
request-84-4-3,soil subsidence,sinkhole formation,yes,yes,yes,yes
request-84-4-4,sinkhole formation,property destruction,yes,no,yes,no
request-84-4-5,property destruction,dangers,yes,yes,yes,yes
request-84-5-0,human intervention in natural processes,genetic engineering,no,yes,yes,no
request-84-5-1,genetic engineering,monoculture propagation,no,no,no,no
request-84-5-2,monoculture propagation,pollinator decline,yes,no,yes,no
request-84-5-3,pollinator decline,crop yield reduction,yes,no,yes,no
request-84-5-4,crop yield reduction,global hunger crises,yes,no,no,no
request-84-5-5,global hunger crises,dangers,yes,yes,yes,yes
request-84-6-0,human intervention in natural processes,artificial dam construction,yes,yes,yes,yes
request-84-6-1,artificial dam construction,sediment flow disruption,yes,no,yes,no
request-84-6-2,sediment flow disruption,river delta erosion,yes,yes,yes,no
request-84-6-3,river delta erosion,saltwater intrusion,yes,yes,yes,yes
request-84-6-4,saltwater intrusion,farmland salinization,yes,no,yes,no
request-84-6-5,farmland salinization,famine risks,yes,no,yes,no
request-84-6-6,famine risks,dangers,yes,yes,yes,yes
request-84-7-0,human intervention in natural processes,wildlife trade,yes,yes,yes,yes
request-84-7-1,wildlife trade,zoonotic disease spillover,yes,no,yes,no
request-84-7-2,zoonotic disease spillover,pandemic outbreaks,yes,no,yes,no
request-84-7-3,pandemic outbreaks,healthcare system overload,yes,no,yes,no
request-84-7-4,healthcare system overload,societal destabilization,yes,yes,yes,yes
request-84-7-5,societal destabilization,dangers,yes,yes,yes,yes
request-85-0-0,soil damage from lithium extraction,reduced soil stability,yes,yes,yes,yes
request-85-0-1,reduced soil stability,increased wind erosion,yes,yes,yes,no
request-85-0-2,increased wind erosion,airborne particulate matter,yes,yes,yes,no
request-85-0-3,airborne particulate matter,air contamination,yes,yes,yes,yes
request-85-1-0,soil damage from lithium extraction,leaching of toxic chemicals,yes,yes,yes,yes
request-85-1-1,leaching of toxic chemicals,volatilization of heavy metals,no,no,no,no
request-85-1-2,volatilization of heavy metals,atmospheric pollutant dispersion,yes,no,yes,no
request-85-1-3,atmospheric pollutant dispersion,air contamination,yes,no,yes,no
request-85-2-0,soil damage from lithium extraction,disruption of microbial ecosystems,yes,yes,yes,yes
request-85-2-1,disruption of microbial ecosystems,release of biogenic volatile compounds,yes,yes,yes,yes
request-85-2-2,release of biogenic volatile compounds,tropospheric ozone formation,yes,no,yes,no
request-85-2-3,tropospheric ozone formation,air contamination,yes,yes,yes,yes
request-85-3-0,soil damage from lithium extraction,deforestation for remediation,yes,yes,no,no
request-85-3-1,deforestation for remediation,loss of carbon sequestration,yes,no,yes,no
request-85-3-2,loss of carbon sequestration,increased greenhouse gas concentrations,yes,yes,yes,no
request-85-3-3,increased greenhouse gas concentrations,air contamination,no,yes,no,yes
