custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-174-3-0,the wholesale price of gas,agricultural sector cost inflation,no,no
request-174-3-1,agricultural sector cost inflation,food price spikes,yes,yes
request-174-3-2,food price spikes,essential goods unaffordability,yes,yes
request-174-3-3,essential goods unaffordability,social inequality amplification,yes,yes
request-174-3-4,social inequality amplification,crisis in the cost of living,yes,yes
request-174-4-0,the wholesale price of gas,central bank interest rate hikes,no,no
request-174-4-1,central bank interest rate hikes,reduced business investment,yes,no
request-174-4-2,reduced business investment,economic stagnation,yes,yes
request-174-4-3,economic stagnation,unemployment surge,yes,yes
request-174-4-4,unemployment surge,crisis in the cost of living,yes,yes
request-174-5-0,the wholesale price of gas,fueldependent service inflation,yes,yes
request-174-5-1,fueldependent service inflation,higher commuting and logistics costs,yes,yes
request-174-5-2,higher commuting and logistics costs,wagepressure demands,no,yes
request-174-5-3,wagepressure demands,labor market instability,yes,yes
request-174-5-4,labor market instability,crisis in the cost of living,no,yes
request-175-0-0,human activity,fossil fuel combustion,no,yes
request-175-0-1,fossil fuel combustion,co2 emissions,yes,no
request-175-0-2,co2 emissions,50 billion tons of co2 per year,no,yes
request-175-1-0,human activity,deforestation,yes,no
request-175-1-1,deforestation,biomass burning,yes,no
request-175-1-2,biomass burning,co2 emissions,yes,no
request-175-1-3,co2 emissions,50 billion tons of co2 per year,no,yes
request-175-2-0,human activity,industrial manufacturing,yes,yes
request-175-2-1,industrial manufacturing,cement production,yes,no
request-175-2-2,cement production,processrelated co2 release,yes,yes
request-175-2-3,processrelated co2 release,50 billion tons of co2 per year,no,yes
request-175-3-0,human activity,transportation systems,yes,yes
request-175-3-1,transportation systems,petroleum consumption,yes,no
request-175-3-2,petroleum consumption,combustiondriven co2 output,yes,no
request-175-3-3,combustiondriven co2 output,50 billion tons of co2 per year,no,yes
request-175-4-0,human activity,agricultural expansion,yes,yes
request-175-4-1,agricultural expansion,landuse change,yes,yes
request-175-4-2,landuse change,carbon sink reduction,"yes landuse change, such as deforestation, urbanization, and agricultural expansion, can lead to a reduction in carbon sinks this is because these activities often result in the removal of vegetation that sequesters carbon dioxide from the atmosphere as a result, the carbon sink capacity of these areas diminishes",yes
request-175-4-3,carbon sink reduction,net co2 accumulation,no,yes
request-175-4-4,net co2 accumulation,50 billion tons of co2 per year,no,yes
request-175-5-0,human activity,energy production,yes,no
request-175-5-1,energy production,coal power generation,no,yes
request-175-5-2,coal power generation,flue gas emissions,yes,yes
request-175-5-3,flue gas emissions,50 billion tons of co2 per year,no,yes
request-175-6-0,human activity,urbanization,yes,yes
request-175-6-1,urbanization,increased energy demand,yes,no
request-175-6-2,increased energy demand,fossil fuel dependency,yes,yes
request-175-6-3,fossil fuel dependency,50 billion tons of co2 per year,no,no
request-175-7-0,human activity,waste incineration,yes,yes
request-175-7-1,waste incineration,organic material oxidation,yes,no
request-175-7-2,organic material oxidation,direct co2 release,yes,yes
request-175-7-3,direct co2 release,50 billion tons of co2 per year,no,no
request-176-0-0,fires,vegetation burning,yes,yes
request-176-0-1,vegetation burning,tree mortality,yes,no
request-176-0-2,tree mortality,soil erosion,yes,yes
request-176-0-3,soil erosion,reduced regeneration,yes,yes
request-176-0-4,reduced regeneration,forest degradation,yes,yes
request-176-0-5,forest degradation,deforestation,yes,yes
request-176-1-0,fires,vegetation burning,yes,yes
request-176-1-1,vegetation burning,invasive species spread,yes,no
request-176-1-2,invasive species spread,native plant displacement,yes,yes
request-176-1-3,native plant displacement,ecosystem imbalance,yes,yes
request-176-1-4,ecosystem imbalance,habitat destruction,yes,yes
request-176-1-5,habitat destruction,deforestation,yes,yes
request-176-2-0,fires,greenhouse gas emissions,yes,no
request-176-2-1,greenhouse gas emissions,climate change,yes,no
request-176-2-2,climate change,altered rainfall patterns,yes,"yes altered rainfall patterns are a consequence of climate change, which is influenced by various factors including greenhouse gas emissions, deforestation, and other human activities these changes can affect the distribution, intensity, and frequency of rainfall"
request-176-2-3,altered rainfall patterns,drought conditions,yes,yes
request-176-2-4,drought conditions,forest dieback,yes,no
request-176-2-5,forest dieback,deforestation,no,yes
request-176-3-0,fires,loss of biodiversity,yes,no
request-176-3-1,loss of biodiversity,ecosystem vulnerability,yes,yes
request-176-3-2,ecosystem vulnerability,land degradation,yes,yes
request-176-3-3,land degradation,soil infertility,yes,yes
request-176-3-4,soil infertility,abandoned land use,no,"yes abandoned land can lead to soil infertility due to a variety of factors, such as the cessation of regular agricultural practices, which can disrupt the soil's nutrient cycle additionally, the lack of plant cover can result in soil erosion and depletion of organic matter, further contributing to soil infertility"
request-176-3-5,abandoned land use,deforestation,no,yes
request-176-4-0,fires,ash accumulation,yes,yes
request-176-4-1,ash accumulation,nutrient leaching,yes,no
request-176-4-2,nutrient leaching,reduced soil fertility,yes,yes
request-176-4-3,reduced soil fertility,agricultural expansion,yes,yes
request-176-4-4,agricultural expansion,land conversion,yes,yes
request-176-4-5,land conversion,deforestation,yes,yes
request-176-5-0,fires,canopy destruction,yes,yes
request-176-5-1,canopy destruction,increased sunlight exposure,yes,no
request-176-5-2,increased sunlight exposure,understory desiccation,yes,no
request-176-5-3,understory desiccation,secondary fires,yes,yes
request-176-5-4,secondary fires,cumulative forest loss,yes,yes
request-176-5-5,cumulative forest loss,deforestation,yes,yes
request-176-6-0,fires,economic losses,yes,no
request-176-6-1,economic losses,shift to unsustainable practices,yes,yes
request-176-6-2,shift to unsustainable practices,overlogging,yes,yes
request-176-6-3,overlogging,forest fragmentation,yes,yes
request-176-6-4,forest fragmentation,deforestation,no,yes
request-176-7-0,fires,temporary land clearance,yes,yes
request-176-7-1,temporary land clearance,human encroachment,yes,yes
request-176-7-2,human encroachment,permanent settlement,no,yes
request-176-7-3,permanent settlement,infrastructure development,yes,no
request-176-7-4,infrastructure development,deforestation,yes,no
request-176-8-0,fires,smoke pollution,yes,no
request-176-8-1,smoke pollution,public health crises,yes,no
request-176-8-2,public health crises,government neglect,no,yes
request-176-8-3,government neglect,unregulated land use,yes,no
request-176-8-4,unregulated land use,deforestation,yes,yes
request-176-9-0,fires,charred wood availability,yes,no
request-176-9-1,charred wood availability,illegal logging incentives,yes,yes
request-176-9-2,illegal logging incentives,timber extraction,yes,yes
request-176-9-3,timber extraction,deforestation,yes,yes
request-177-0-0,increased foliage,enhanced photosynthesis,yes,yes
request-177-0-1,enhanced photosynthesis,higher carbon sequestration,"yes enhanced photosynthesis, which increases the efficiency of carbon fixation in plants, can lead to higher rates of carbon sequestration as more carbon dioxide is converted into biomass",no
request-177-0-2,higher carbon sequestration,reduced atmospheric co2 levels,yes,yes
request-177-0-3,reduced atmospheric co2 levels,mitigated greenhouse effect,yes,no
request-177-0-4,mitigated greenhouse effect,stabilized climate patterns,no,no
request-177-0-5,stabilized climate patterns,expanded plant growth,yes,no
request-177-0-6,expanded plant growth,greening of the planet,no,yes
request-177-1-0,increased foliage,greater transpiration rates,yes,no
request-177-1-1,greater transpiration rates,increased atmospheric moisture,yes,yes
request-177-1-2,increased atmospheric moisture,enhanced precipitation,yes,"yes enhanced precipitation is a result of increased atmospheric moisture when more moisture is present in the atmosphere, it can lead to increased precipitation, assuming other conditions such as temperature and air currents are conducive to precipitation"
request-177-1-3,enhanced precipitation,improved water availability,no,no
request-177-1-4,improved water availability,proliferation of vegetation,yes,"yes the proliferation of vegetation can improve water availability through processes such as transpiration, which can help to regulate the water cycle and increase precipitation additionally, vegetation can help to reduce runoff and erosion, allowing for better water infiltration and groundwater recharge"
