custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-88-9-1,fuel consumption,sulfur dioxide emissions,no,no
request-88-9-2,sulfur dioxide emissions,acid rain,yes,no
request-88-9-3,acid rain,pollution,yes,yes
request-88-10-0,cars,noise generation,yes,no
request-88-10-1,noise generation,noise pollution,yes,no
request-88-10-2,noise pollution,environmental stress,yes,yes
request-88-10-3,environmental stress,pollution,no,yes
request-88-11-0,cars,traffic congestion,yes,no
request-88-11-1,traffic congestion,increased idling,yes,no
request-88-11-2,increased idling,excess emissions,yes,no
request-88-11-3,excess emissions,air pollution,yes,no
request-88-11-4,air pollution,pollution,no,no
request-88-12-0,cars,road construction demand,yes,no
request-88-12-1,road construction demand,habitat destruction,yes,no
request-88-12-2,habitat destruction,ecosystem imbalance,yes,yes
request-88-12-3,ecosystem imbalance,pollution,yes,yes
request-88-13-0,cars,road dust resuspension,yes,no
request-88-13-1,road dust resuspension,particulate matter increase,yes,yes
request-88-13-2,particulate matter increase,air quality degradation,yes,yes
request-88-13-3,air quality degradation,pollution,yes,yes
request-89-0-0,trees,accumulation of dead wood,yes,no
request-89-0-1,accumulation of dead wood,increased fuel load,yes,yes
request-89-0-2,increased fuel load,ignition,yes,no
request-89-0-3,ignition,forest fires,no,yes
request-89-1-0,trees,accumulated resin,yes,no
request-89-1-1,accumulated resin,resin ignition,no,no
request-89-1-2,resin ignition,forest fires,yes,yes
request-89-2-0,trees,lightning strike on trees,no,no
request-89-2-1,lightning strike on trees,tree ignition,yes,no
request-89-2-2,tree ignition,forest fires,yes,yes
request-89-3-0,trees,fallen dry leaves,yes,no
request-89-3-1,fallen dry leaves,leaf ignition,no,no
request-89-3-2,leaf ignition,forest fires,yes,yes
request-89-4-0,trees,dense underbrush growth,no,no
request-89-4-1,dense underbrush growth,underbrush drying,no,no
request-89-4-2,underbrush drying,underbrush ignition,yes,yes
request-89-4-3,underbrush ignition,forest fires,yes,yes
request-89-5-0,trees,canopy closure,yes,no
request-89-5-1,canopy closure,reduced moisture evaporation,yes,yes
request-89-5-2,reduced moisture evaporation,increased dryness,no,no
request-89-5-3,increased dryness,ignition,no,no
request-89-5-4,ignition,forest fires,no,yes
request-89-6-0,trees,shade provision,yes,no
request-89-6-1,shade provision,understory plant suppression,yes,yes
request-89-6-2,understory plant suppression,dry material accumulation,yes,yes
request-89-6-3,dry material accumulation,ignition,no,no
request-89-6-4,ignition,forest fires,no,yes
request-89-7-0,trees,beetle infestation,no,no
request-89-7-1,beetle infestation,tree death,yes,no
request-89-7-2,tree death,dead wood accumulation,yes,no
request-89-7-3,dead wood accumulation,ignition,no,no
request-89-7-4,ignition,forest fires,no,yes
request-89-8-0,trees,fallen branches accumulation,yes,no
request-89-8-1,fallen branches accumulation,branch ignition,no,no
request-89-8-2,branch ignition,forest fires,yes,yes
request-89-9-0,trees,release of volatile compounds,yes,no
request-89-9-1,release of volatile compounds,increased air flammability,yes,yes
request-89-9-2,increased air flammability,ignition source,no,yes
request-89-9-3,ignition source,forest fires,yes,yes
request-89-10-0,trees,provide habitat for animals,yes,yes
request-89-10-1,provide habitat for animals,animal activities causing sparks,no,no
request-89-10-2,animal activities causing sparks,sparks igniting trees,no,no
request-89-10-3,sparks igniting trees,forest fires,yes,yes
request-90-0-0,increase in humidity from 25% to 80%,formation of dense fog,yes,no
request-90-0-1,formation of dense fog,reduced visibility,yes,yes
request-90-0-2,reduced visibility,vehicle accident near water,yes,yes
request-90-0-3,vehicle accident near water,person submerged in water,no,no
request-90-0-4,person submerged in water,drowning,no,yes
request-90-1-0,increase in humidity from 25% to 80%,heavy rainfall,no,no
request-90-1-1,heavy rainfall,flooding,yes,no
request-90-1-2,flooding,person swept away by floodwaters,yes,no
request-90-1-3,person swept away by floodwaters,drowning,no,yes
request-90-2-0,increase in humidity from 25% to 80%,condensation on surfaces,yes,no
request-90-2-1,condensation on surfaces,slippery floor,no,no
request-90-2-2,slippery floor,person slipping into pool,yes,no
request-90-2-3,person slipping into pool,drowning,no,no
request-90-3-0,increase in humidity from 25% to 80%,mold growth,yes,no
request-90-3-1,mold growth,structural weakening of building,yes,yes
request-90-3-2,structural weakening of building,building collapse into water,no,no
request-90-3-3,building collapse into water,person trapped underwater,yes,no
request-90-3-4,person trapped underwater,drowning,yes,no
request-90-4-0,increase in humidity from 25% to 80%,electrical equipment malfunction,no,no
request-90-4-1,electrical equipment malfunction,boat engine failure,no,no
request-90-4-2,boat engine failure,boat capsizing,no,no
request-90-4-3,boat capsizing,drowning,yes,no
request-90-5-0,increase in humidity from 25% to 80%,growth of algae on surfaces,yes,no
request-90-5-1,growth of algae on surfaces,slippery riverbank,no,yes
request-90-5-2,slippery riverbank,person falling into river,yes,no
request-90-5-3,person falling into river,drowning,yes,no
request-90-6-0,increase in humidity from 25% to 80%,rise in heat index,yes,no
request-90-6-1,rise in heat index,heat exhaustion,yes,no
request-90-6-2,heat exhaustion,loss of consciousness near water,no,no
request-90-6-3,loss of consciousness near water,drowning,no,no
request-90-7-0,increase in humidity from 25% to 80%,increase in mosquito population,yes,no
request-90-7-1,increase in mosquito population,disease transmission,yes,no
request-90-7-2,disease transmission,sudden illness near water,no,no
request-90-7-3,sudden illness near water,drowning,no,no
request-90-8-0,increase in humidity from 25% to 80%,excessive sweating,no,no
request-90-8-1,excessive sweating,dehydrationinduced fainting,no,no
request-90-8-2,dehydrationinduced fainting,person falling into water,no,no
request-90-8-3,person falling into water,drowning,yes,no
request-91-0-0,trees' carbon storage and release upon death,release of stored carbon dioxide into the atmosphere,yes,yes
request-91-0-1,release of stored carbon dioxide into the atmosphere,increased atmospheric carbon dioxide levels,yes,no
request-91-0-2,increased atmospheric carbon dioxide levels,enhanced greenhouse effect,yes,yes
request-91-0-3,enhanced greenhouse effect,global warming,yes,yes
request-91-1-0,trees' decomposition releases methane,increased atmospheric methane levels,no,no
request-91-1-1,increased atmospheric methane levels,enhanced greenhouse effect,yes,yes
request-91-1-2,enhanced greenhouse effect,global warming,yes,yes
request-91-2-0,death of trees reduces forest cover,decreased carbon sequestration by forests,yes,yes
request-91-2-1,decreased carbon sequestration by forests,higher atmospheric carbon dioxide levels,yes,no
request-91-2-2,higher atmospheric carbon dioxide levels,enhanced greenhouse effect,yes,yes
request-91-2-3,enhanced greenhouse effect,global warming,yes,yes
request-91-3-0,death of trees reduces forest canopy,changes in earth's albedo,yes,yes
request-91-3-1,changes in earth's albedo,increased absorption of solar radiation,no,no
request-91-3-2,increased absorption of solar radiation,surface warming,yes,no
request-91-3-3,surface warming,global warming,yes,yes
request-91-4-0,death of trees,release of soil carbon into the atmosphere,yes,no
request-91-4-1,release of soil carbon into the atmosphere,increased greenhouse gas concentrations,yes,yes
request-91-4-2,increased greenhouse gas concentrations,enhanced greenhouse effect,yes,yes
request-91-4-3,enhanced greenhouse effect,global warming,yes,yes
request-91-5-0,reduced transpiration from dead trees,decreased cloud formation,no,no
request-91-5-1,decreased cloud formation,more solar radiation reaches earth's surface,yes,no
request-91-5-2,more solar radiation reaches earth's surface,surface warming,yes,no
request-91-5-3,surface warming,global warming,yes,yes
request-91-6-0,loss of trees affects ecosystems,decline in organisms that promote carbon storage,yes,yes
request-91-6-1,decline in organisms that promote carbon storage,reduced carbon uptake by the environment,yes,yes
request-91-6-2,reduced carbon uptake by the environment,increased atmospheric carbon dioxide,yes,no
request-91-6-3,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,yes
request-91-6-4,enhanced greenhouse effect,global warming,yes,yes
request-92-0-0,lower heat capacity of land,land requires less energy to increase in temperature,no,yes
request-92-0-1,land requires less energy to increase in temperature,the faster warming of land temperatures compared to sea temperatures,no,no
request-92-1-0,lower heat capacity of land,land heats up more quickly under the same energy input,yes,yes
request-92-1-1,land heats up more quickly under the same energy input,the faster warming of land temperatures compared to sea temperatures,yes,yes
request-92-2-0,lower heat capacity of land,land absorbs less heat per degree of temperature change,yes,no
request-92-2-1,land absorbs less heat per degree of temperature change,the faster warming of land temperatures compared to sea temperatures,no,no
request-92-3-0,lower heat capacity of land,land temperature rises more rapidly,yes,no
request-92-3-1,land temperature rises more rapidly,the faster warming of land temperatures compared to sea temperatures,yes,yes
request-92-4-0,lower heat capacity of land,land warms faster than the sea under equal heating,no,yes
request-92-4-1,land warms faster than the sea under equal heating,the faster warming of land temperatures compared to sea temperatures,yes,yes
request-93-0-0,climate change,increase in extreme weather events,yes,no
request-93-0-1,increase in extreme weather events,increased stress among populations,yes,no
request-93-0-2,increased stress among populations,mental health issues in parents,yes,yes
request-93-0-3,mental health issues in parents,decreased parental involvement,yes,no
request-93-0-4,decreased parental involvement,lazy parenting,no,yes
request-93-1-0,climate change,higher temperatures,yes,no
request-93-1-1,higher temperatures,increased energy costs for cooling,yes,no
request-93-1-2,increased energy costs for cooling,financial strain on families,yes,no
request-93-1-3,financial strain on families,parents working longer hours,yes,yes
request-93-1-4,parents working longer hours,less time for parenting activities,yes,no
request-93-1-5,less time for parenting activities,lazy parenting,no,yes
request-93-2-0,climate change,displacement of communities,yes,no
request-93-2-1,displacement of communities,relocation stress,yes,yes
request-93-2-2,relocation stress,family instability,yes,yes
request-93-2-3,family instability,inconsistent parenting behavior,yes,yes
request-93-2-4,inconsistent parenting behavior,lazy parenting,no,yes
request-93-3-0,climate change,environmental degradation,yes,yes
request-93-3-1,environmental degradation,reduced outdoor activities,yes,yes
request-93-3-2,reduced outdoor activities,children spending more time indoors,yes,yes
request-93-3-3,children spending more time indoors,increased screen time,yes,yes
request-93-3-4,increased screen time,parents relying on electronic devices for babysitting,yes,yes
