custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-88-6-1,traffic congestion,idling engines,yes,no,yes,no
request-88-6-2,idling engines,emissions,yes,no,yes,yes
request-88-6-3,emissions,air pollution,yes,no,yes,yes
request-88-7-0,cars,road construction,no,no,no,no
request-88-7-1,road construction,land degradation,yes,no,yes,no
request-88-7-2,land degradation,soil erosion,yes,yes,yes,yes
request-88-7-3,soil erosion,water pollution,yes,no,yes,no
request-89-0-0,trees,drought,no,no,no,no
request-89-0-1,drought,dry underbrush,yes,no,yes,no
request-89-0-2,dry underbrush,spark,yes,yes,no,yes
request-89-0-3,spark,forest fires,yes,yes,yes,no
request-89-1-0,trees,dead branches,yes,no,yes,no
request-89-1-1,dead branches,dry leaves,no,no,no,no
request-89-1-2,dry leaves,ember,yes,yes,no,no
request-89-1-3,ember,forest fires,yes,yes,yes,yes
request-89-2-0,trees,lightning strike,no,no,no,no
request-89-2-1,lightning strike,ignited tree,yes,no,yes,no
request-89-2-2,ignited tree,spreading flames,yes,yes,no,yes
request-89-2-3,spreading flames,forest fires,yes,yes,yes,yes
request-89-3-0,trees,human activity,no,no,no,no
request-89-3-1,human activity,careless cigarette,no,no,yes,no
request-89-3-2,careless cigarette,spark,yes,no,yes,yes
request-89-3-3,spark,forest fires,yes,yes,yes,no
request-89-4-0,trees,strong winds,no,no,no,no
request-89-4-1,strong winds,downed power lines,yes,no,yes,no
request-89-4-2,downed power lines,electrical spark,yes,yes,yes,no
request-89-4-3,electrical spark,forest fires,yes,no,yes,no
request-89-5-0,trees,insect infestation,no,no,no,no
request-89-5-1,insect infestation,dead trees,yes,yes,yes,yes
request-89-5-2,dead trees,dry underbrush,yes,no,no,no
request-89-5-3,dry underbrush,forest fires,yes,no,yes,no
request-89-6-0,trees,climate change,no,no,no,no
request-89-6-1,climate change,rising temperatures,yes,yes,yes,no
request-89-6-2,rising temperatures,drought,no,yes,no,no
request-89-6-3,drought,forest fires,yes,no,yes,no
request-90-0-0,increase from 25% to 80% humidity,heavy rainfall,no,yes,no,yes
request-90-0-1,heavy rainfall,flash flood,yes,no,yes,no
request-90-0-2,flash flood,rapidly rising water level,yes,yes,yes,yes
request-90-0-3,rapidly rising water level,drown,yes,no,no,no
request-90-1-0,increase from 25% to 80% humidity,moist air saturation,no,yes,no,no
request-90-1-1,moist air saturation,water vapor condensation,yes,yes,yes,yes
request-90-1-2,water vapor condensation,heavy fog formation,yes,yes,yes,no
request-90-1-3,heavy fog formation,reduced visibility,yes,yes,yes,no
request-90-1-4,reduced visibility,boating accident,yes,yes,yes,no
request-90-1-5,boating accident,drown,yes,no,yes,no
request-90-2-0,increase from 25% to 80% humidity,atmospheric instability,yes,yes,no,no
request-90-2-1,atmospheric instability,thunderstorm formation,yes,yes,yes,no
request-90-2-2,thunderstorm formation,strong winds,yes,no,yes,no
request-90-2-3,strong winds,capsized boat,yes,no,yes,no
request-90-2-4,capsized boat,drown,yes,no,yes,no
request-90-3-0,increase from 25% to 80% humidity,rapid evaporation,no,no,no,no
request-90-3-1,rapid evaporation,water level rise,no,no,no,no
request-90-3-2,water level rise,flooding,yes,yes,yes,no
request-90-3-3,flooding,electrical shock,yes,no,yes,no
request-90-3-4,electrical shock,drown,no,no,no,no
request-90-4-0,increase from 25% to 80% humidity,moisture accumulation,yes,yes,yes,yes
request-90-4-1,moisture accumulation,structural damage,yes,yes,yes,no
request-90-4-2,structural damage,building collapse,yes,yes,yes,yes
request-90-4-3,building collapse,debris trap,yes,yes,no,no
request-90-4-4,debris trap,drown,yes,no,no,no
request-91-0-0,trees' carbon storage and release upon death,decomposition of dead trees by microorganisms,yes,yes,no,yes
request-91-0-1,decomposition of dead trees by microorganisms,release of stored carbon into the atmosphere as co2,yes,no,yes,yes
request-91-0-2,release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,yes,yes,yes,no
request-91-0-3,increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",yes,no,yes,no
request-91-0-4,"trapping of heat by co2, a greenhouse gas",global warming,yes,yes,yes,no
request-91-1-0,trees' carbon storage and release upon death,wildfires or forest fires,no,yes,no,no
request-91-1-1,wildfires or forest fires,"combustion of trees, releasing stored carbon into the atmosphere as co2",yes,no,yes,yes
request-91-1-2,"combustion of trees, releasing stored carbon into the atmosphere as co2",increase in atmospheric co2 concentration,yes,no,no,no
request-91-1-3,increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",yes,no,yes,no
request-91-1-4,"trapping of heat by co2, a greenhouse gas",global warming,yes,yes,yes,no
request-91-2-0,trees' carbon storage and release upon death,insect infestations or disease outbreaks,no,yes,no,no
request-91-2-1,insect infestations or disease outbreaks,"tree mortality, leading to decomposition or burning",yes,yes,yes,yes
request-91-2-2,"tree mortality, leading to decomposition or burning",release of stored carbon into the atmosphere as co2,yes,yes,yes,yes
request-91-2-3,release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,yes,yes,yes,no
request-91-2-4,increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",yes,no,yes,no
request-91-2-5,"trapping of heat by co2, a greenhouse gas",global warming,yes,yes,yes,no
request-91-3-0,trees' carbon storage and release upon death,logging or timber harvesting,no,yes,no,no
request-91-3-1,logging or timber harvesting,burning of wood products or decomposition of waste wood,no,no,no,no
request-91-3-2,burning of wood products or decomposition of waste wood,release of stored carbon into the atmosphere as co2,yes,no,yes,yes
request-91-3-3,release of stored carbon into the atmosphere as co2,increase in atmospheric co2 concentration,yes,yes,yes,no
request-91-3-4,increase in atmospheric co2 concentration,"trapping of heat by co2, a greenhouse gas",yes,no,yes,no
request-91-3-5,"trapping of heat by co2, a greenhouse gas",global warming,yes,yes,yes,no
request-92-0-0,lower heat capacity of land temperatures,land temperatures respond more quickly to changes in radiative forcing,yes,yes,yes,yes
request-92-0-1,land temperatures respond more quickly to changes in radiative forcing,land temperatures warm more rapidly than sea temperatures,yes,yes,yes,yes
request-92-0-2,land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-1-0,lower heat capacity of land temperatures,less energy is required to change land temperatures,yes,yes,yes,yes
request-92-1-1,less energy is required to change land temperatures,land temperatures are more sensitive to climate forcing,yes,no,yes,no
request-92-1-2,land temperatures are more sensitive to climate forcing,land temperatures warm more rapidly than sea temperatures,yes,yes,yes,yes
request-92-1-3,land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-2-0,lower heat capacity of land temperatures,land has a shorter thermal inertia than sea,yes,yes,yes,yes
request-92-2-1,land has a shorter thermal inertia than sea,land temperatures adjust more quickly to changes in atmospheric conditions,yes,yes,yes,yes
request-92-2-2,land temperatures adjust more quickly to changes in atmospheric conditions,land temperatures warm more rapidly than sea temperatures,yes,yes,yes,yes
request-92-2-3,land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-92-3-0,lower heat capacity of land temperatures,land has a lower thermal mass than sea,yes,yes,no,yes
request-92-3-1,land has a lower thermal mass than sea,land temperatures are more susceptible to rapid warming,yes,yes,yes,yes
request-92-3-2,land temperatures are more susceptible to rapid warming,land temperatures warm more rapidly than sea temperatures,yes,yes,yes,yes
request-92-3-3,land temperatures warm more rapidly than sea temperatures,the faster warming of land temperatures compared to sea temperatures,yes,yes,yes,yes
request-93-0-0,climate change,rising global temperatures,yes,yes,yes,no
request-93-0-1,rising global temperatures,increased frequency of natural disasters,yes,no,yes,no
request-93-0-2,increased frequency of natural disasters,emotional trauma in children,yes,no,no,no
request-93-0-3,emotional trauma in children,increased anxiety in parents,yes,yes,yes,yes
request-93-0-4,increased anxiety in parents,decreased motivation in parents,yes,yes,yes,no
request-93-0-5,decreased motivation in parents,lazy parenting,yes,yes,yes,no
request-93-1-0,climate change,devastating economic impact,yes,no,yes,no
request-93-1-1,devastating economic impact,increased financial stress on families,yes,yes,yes,yes
request-93-1-2,increased financial stress on families,decreased quality time with children,yes,yes,yes,no
request-93-1-3,decreased quality time with children,neglect of parental responsibilities,yes,yes,yes,no
request-93-1-4,neglect of parental responsibilities,lazy parenting,yes,yes,no,no
request-93-2-0,climate change,disruption of food supply chains,yes,no,yes,no
request-93-2-1,disruption of food supply chains,increased food insecurity,yes,yes,yes,no
request-93-2-2,increased food insecurity,malnutrition in children,yes,no,yes,no
request-93-2-3,malnutrition in children,decreased energy levels in children,yes,no,yes,no
request-93-2-4,decreased energy levels in children,parents' lack of effort in engaging with children,no,yes,no,no
request-93-2-5,parents' lack of effort in engaging with children,lazy parenting,yes,yes,no,no
request-93-3-0,climate change,increased migration and displacement,yes,no,yes,no
request-93-3-1,increased migration and displacement,social isolation in families,yes,yes,yes,no
request-93-3-2,social isolation in families,decreased sense of community,yes,yes,yes,yes
request-93-3-3,decreased sense of community,lack of support systems for parents,yes,yes,yes,yes
request-93-3-4,lack of support systems for parents,feeling overwhelmed by parental responsibilities,yes,yes,yes,yes
request-93-3-5,feeling overwhelmed by parental responsibilities,lazy parenting,yes,yes,yes,no
request-93-4-0,climate change,increased air pollution,yes,yes,no,no
request-93-4-1,increased air pollution,respiratory problems in children,yes,no,yes,no
request-93-4-2,respiratory problems in children,increased medical expenses,yes,no,yes,no
request-93-4-3,increased medical expenses,financial burden on families,yes,yes,yes,yes
request-93-4-4,financial burden on families,parents' distraction from parenting responsibilities,yes,yes,yes,yes
request-93-4-5,parents' distraction from parenting responsibilities,lazy parenting,yes,yes,yes,no
request-94-0-0,co2,global warming,yes,no,no,no
request-94-0-1,global warming,rising sea levels,yes,no,yes,no
request-94-0-2,rising sea levels,coastal flooding,yes,no,yes,no
request-94-0-3,coastal flooding,catastrophe,yes,yes,yes,no
request-94-1-0,co2,climate change,yes,no,no,no
request-94-1-1,climate change,extreme weather events,yes,no,yes,no
request-94-1-2,extreme weather events,devastating storms,yes,yes,yes,yes
request-94-1-3,devastating storms,catastrophe,yes,yes,yes,no
request-94-2-0,co2,ocean acidification,yes,no,yes,no
request-94-2-1,ocean acidification,marine life decline,yes,no,no,no
request-94-2-2,marine life decline,ecosystem collapse,yes,yes,yes,yes
request-94-2-3,ecosystem collapse,catastrophe,yes,yes,yes,no
request-94-3-0,co2,temperature increase,yes,no,yes,no
request-94-3-1,temperature increase,melting of polar ice caps,yes,no,yes,no
request-94-3-2,melting of polar ice caps,sea level rise,yes,no,yes,no
request-94-3-3,sea level rise,catastrophe,yes,no,yes,no
request-94-4-0,co2,disruption of food chains,yes,no,no,no
request-94-4-1,disruption of food chains,crop failures,yes,yes,no,no
request-94-4-2,crop failures,food shortages,yes,no,yes,no
request-94-4-3,food shortages,catastrophe,yes,yes,yes,yes
request-94-5-0,co2,increased wildfires,no,yes,no,no
request-94-5-1,increased wildfires,air and water pollution,yes,yes,yes,no
request-94-5-2,air and water pollution,human health crisis,yes,no,yes,yes
request-94-5-3,human health crisis,catastrophe,yes,yes,yes,no
request-94-6-0,co2,shift in weather patterns,yes,no,no,no
request-94-6-1,shift in weather patterns,droughts and famines,yes,yes,yes,no
request-94-6-2,droughts and famines,social unrest,yes,no,yes,no
request-94-6-3,social unrest,catastrophe,yes,yes,yes,no
request-94-7-0,co2,loss of biodiversity,yes,no,no,no
request-94-7-1,loss of biodiversity,ecosystem disruption,yes,yes,yes,yes
request-94-7-2,ecosystem disruption,unstable ecosystems,yes,yes,yes,no
request-94-7-3,unstable ecosystems,catastrophe,yes,yes,yes,yes
request-95-0-0,nothing in the environment,a lack of solar radiation absorption,no,no,no,no
request-95-0-1,a lack of solar radiation absorption,a decrease in atmospheric heat,yes,no,yes,no
request-95-0-2,a decrease in atmospheric heat,a drop in planetary temperature,yes,yes,no,no
request-95-1-0,nothing in the environment,no volcanic eruptions,no,no,no,yes
